,merchantnum_amount_sum_3,merchantnum_amount_week_diff_sum_3,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,newmerch_30,newmerch_15,cardnum_merchantnum_30,cardnum_merchantnum_15,cardnum_zip_30,cardnum_state_30,Fraud
327,1123.0,702.8849138076317,1123.0,702.8849138076317,3,0,9,3,9,5,0
328,154.97,-265.1450861923684,1183.87,378.8989554877958,3,0,12,8,12,8,0
329,3029.87,2609.7549138076315,3029.87,2609.7549138076315,0,0,1,1,1,1,0
330,138.86,-281.25508619236837,1322.73,97.6438692954274,3,0,13,9,13,8,0
331,82.25,-757.9801723847368,203.68,-636.5501723847368,0,0,2,2,1,1,0
332,4326.7,3521.728955487796,2036.7,1616.5849138076314,0,0,2,1,1,3,0
333,200.0,-220.11508619236838,2314.43,1509.4589554877955,2,0,10,3,11,8,0
334,1093.85,-131.2361307045727,605.41,185.29491380763162,0,0,4,2,5,5,0
335,284.65,-975.6952585771053,2570.44,925.2387831030593,1,1,13,8,15,11,0
336,318.36,-486.6110445122043,2607.32,959.6495331727285,2,1,22,19,20,10,0
337,155.41,-649.5610445122043,111.29,-308.8250861923684,0,0,3,3,3,2,0
338,302.78,-537.4501723847368,635.88,-1358.9180473442445,2,2,4,4,3,3,0
339,306.36,-498.6110445122043,302.9,-886.9270028320401,7,1,37,16,33,14,0
340,79.2,-340.9150861923684,117.55,-722.6801723847368,2,0,7,3,7,3,0
341,328.14,-91.97508619236841,328.14,-91.97508619236841,1,1,5,4,5,4,0
342,194.73,-225.3850861923684,194.73,-225.3850861923684,0,0,1,1,1,1,0
343,527.28,107.16491380763159,527.28,107.16491380763159,0,0,3,1,2,3,0
344,1049.27,-1400.9022614091452,50.75,-369.3650861923684,1,1,10,8,10,6,0
345,55.12,-364.9950861923684,55.12,-364.9950861923684,1,1,4,3,4,4,0
346,565.0,144.88491380763162,1185.73,345.4998276152632,3,1,8,4,7,3,0
347,1193.15,-487.31034476947366,1312.16,507.18895548779574,0,0,8,7,9,5,0
348,326.01,-94.10508619236842,696.01,-108.96104451220431,12,2,22,9,23,15,0
349,72.75,-347.3650861923684,78.24,-761.9901723847368,2,1,13,6,8,6,0
350,957.85,537.7349138076316,1956.26,381.57703884812383,4,2,10,7,9,5,0
351,515.36,95.24491380763165,676.31,-513.5170028320401,0,0,5,4,4,3,0
352,926.19,85.9598276152632,889.79,469.6749138076316,1,1,7,3,6,6,0
353,88.14,-752.0901723847368,18.61,-401.50508619236837,0,0,8,5,7,5,0
354,97.26,-707.7110445122045,97.26,-707.7110445122045,3,1,3,1,4,3,0
355,411.11,-9.005086192368367,411.11,-9.005086192368367,0,0,8,6,9,6,0
356,1330.54,-1539.7473476015134,624.76,-987.6513389547391,1,0,7,4,6,5,0
357,840.62,-804.5812168969411,1275.42,-334.5220890244086,1,1,14,7,14,10,0
358,200.0,-220.11508619236838,502.9,-1107.0420890244086,8,2,38,17,34,14,0
359,273.5,-146.61508619236838,273.5,-146.61508619236838,0,0,0,0,1,1,0
360,1039.62,-1025.6963030893094,199.0,-221.11508619236838,0,0,10,6,9,7,0
361,180.79,-239.3250861923684,847.79,42.8189554877957,0,0,9,7,10,7,0
362,985.0,564.8849138076316,1017.95,212.97895548779567,0,0,3,3,2,2,1
363,18.94,-401.1750861923684,18.94,-401.1750861923684,0,0,1,1,1,1,0
364,663.0,242.88491380763162,1221.75,416.7789554877957,2,2,8,6,8,5,0
365,40.66,-379.4550861923684,137.68,-667.2910445122043,1,0,4,3,4,3,0
366,1597.67,1177.5549138076315,1597.67,1177.5549138076315,3,3,7,5,7,7,0
367,67.5,-352.6150861923684,717.5,-87.4710445122043,0,0,6,6,6,6,0
368,240.99,-179.1250861923684,498.99,-305.98104451220433,4,2,14,6,15,12,0
369,1166.5,-23.327002832040197,621.4,-218.8301723847368,0,0,6,4,6,6,0
370,680.0,259.8849138076316,680.0,259.8849138076316,0,0,1,1,1,1,0
371,570.13,-1459.927175216777,21.42,-398.69508619236836,0,0,3,2,3,3,0
372,11.3,-408.81508619236837,1506.3,666.0698276152632,3,3,8,7,8,3,0
373,85.0,-335.1150861923684,85.0,-335.1150861923684,0,0,3,2,3,3,0
374,82.98,-337.1350861923684,82.98,-337.1350861923684,0,0,1,1,1,1,0
375,1114.0,-1406.6905171542105,945.0,-1155.5754309618421,3,2,10,8,10,7,0
376,273.9,-146.2150861923684,950.21,-659.7320890244088,0,0,6,5,5,3,0
377,1050.95,630.8349138076318,1462.06,621.8298276152632,0,0,9,7,10,7,0
378,273.55,-146.56508619236837,1220.55,30.722997167959814,0,0,5,4,5,5,0
379,37.13,-382.9850861923684,540.03,-1490.0271752167766,8,2,39,18,35,14,0
380,56.0,-364.1150861923684,766.0,-808.682961151876,3,2,11,7,9,6,0
381,79.95,-340.1650861923684,539.9,-265.0710445122043,0,0,2,2,3,2,0
382,1309.0,-1631.8056033465787,1701.3,440.9547414228948,3,3,9,8,9,4,0
383,50.75,-369.3650861923684,50.75,-369.3650861923684,0,0,1,1,1,1,0
384,2391.0,1550.7698276152635,900.0,479.8849138076316,0,0,3,2,3,3,0
385,935.69,-324.6552585771052,630.9,-629.4452585771053,0,0,6,4,6,6,0
386,83.9,-336.2150861923684,928.1,87.86982761526328,0,0,8,7,8,8,0
387,1188.62,-1296.8113892816775,149.0,-271.1150861923684,1,1,2,2,2,2,0
388,19.95,-400.1650861923684,19.95,-400.1650861923684,1,0,3,2,3,3,0
389,183.32,-236.7950861923684,183.32,-236.7950861923684,0,0,2,2,3,1,0
390,2199.0,1778.8849138076316,4398.0,3557.7698276152632,0,0,0,0,0,0,0
391,24.99,-395.12508619236837,32.94,-772.0310445122043,2,2,6,5,5,5,0
392,753.84,333.7249138076316,871.3900000000001,-388.95525857710516,3,1,8,4,8,3,0
393,649.03,-1801.1422614091452,346.3300000000001,-843.4970028320403,0,0,8,5,7,8,0
394,47.97,-372.1450861923684,47.97,-372.1450861923684,0,0,2,1,2,2,0
395,43.75,-761.2210445122042,25.75,-394.3650861923684,0,0,7,3,7,5,0
396,64.23,-355.8850861923684,64.23,-355.8850861923684,0,0,1,1,1,1,0
397,1035.0,614.8849138076316,1035.0,614.8849138076316,2,2,7,6,7,3,0
398,117.02,-723.2101723847368,63.12,-356.9950861923684,2,2,7,5,7,6,0
399,636.82,216.70491380763167,636.82,216.70491380763167,0,0,5,4,4,4,0
400,258.18,-582.0501723847368,150.0,-270.1150861923684,0,0,9,4,8,5,0
401,5134.0,3908.913869295428,807.3,387.18491380763163,2,2,5,4,5,4,0
402,1975.24,714.8947414228946,194.95,-225.1650861923684,0,0,1,1,1,1,0
403,138.26,-281.8550861923684,138.26,-281.8550861923684,1,0,6,3,5,3,0
404,39.52,-380.5950861923684,675.4,-1739.513133536613,2,2,5,5,4,4,0
405,240.0,-180.11508619236838,845.41,5.179827615263207,1,1,5,3,6,6,0
406,1562.28,722.0498276152632,1399.98,979.8649138076316,2,1,6,5,5,6,0
407,535.54,115.42491380763157,535.54,115.42491380763157,1,0,4,3,4,3,0
408,420.0,-0.11508619236838058,420.0,-0.11508619236838058,1,1,1,1,1,1,0
409,1829.87,989.6398276152634,1252.58,-357.36208902440865,0,0,11,8,8,5,0
410,673.12,253.0049138076316,673.12,253.0049138076316,0,0,1,1,1,1,0
411,1346.24,506.0098276152632,1346.24,506.0098276152632,0,0,1,1,1,1,0
412,199.0,-221.11508619236838,199.0,-221.11508619236838,1,0,6,3,4,3,0
413,86.32,-333.7950861923684,86.32,-333.7950861923684,0,0,10,4,11,7,0
414,2295.0,1874.884913807632,2295.0,1874.884913807632,1,1,4,4,4,3,0
415,2139.32,1719.2049138076318,2139.32,1719.2049138076318,0,0,9,7,9,6,0
416,1125.0,704.8849138076317,1125.0,704.8849138076317,1,0,4,3,3,3,0
417,2040.0,1619.8849138076316,2040.0,1619.8849138076316,1,1,4,3,3,1,0
418,82.80000000000003,-1562.4012168969412,49.6,-755.3710445122043,0,0,3,2,3,3,0
419,1067.29,647.1749138076316,1487.06,261.97386929542733,7,1,26,9,26,14,0
420,29.4,-390.7150861923684,29.4,-390.7150861923684,1,1,1,1,1,1,0
421,99.95,-320.1650861923684,99.95,-320.1650861923684,2,2,5,5,1,1,0
422,400.0,-20.115086192368377,400.0,-20.115086192368377,2,1,10,2,8,7,0
423,91.0,-1134.0861307045727,281.19,-943.8961307045728,6,5,14,10,14,8,0
424,234.0,-186.11508619236838,267.84000000000003,-537.1310445122043,0,0,4,2,4,4,0
425,2041.73,781.3847414228949,2041.73,781.3847414228949,0,0,1,1,1,1,0
426,668.9399999999998,-2201.347347601514,2309.91,1504.9389554877955,0,0,6,3,5,6,0
427,1910.0,1069.7698276152632,800.0,379.8849138076316,0,0,1,1,1,1,0
428,200.0,-239.17921764345058,200.0,-239.17921764345058,1,0,4,2,3,3,0
429,159.78,-1119.6293900281873,571.64,-252.3951759632865,0,0,4,3,4,4,0
430,436.8,-2.379217643450602,1559.8,700.505696164181,3,0,10,4,9,5,0
431,23.81,-415.3692176434506,478.29,-345.7451759632865,2,1,4,2,4,3,0
432,538.0,98.82078235654942,538.0,98.82078235654942,0,0,1,1,1,1,0
433,69.6,-369.57921764345065,69.6,-369.57921764345065,2,0,10,2,8,3,0
434,29.99,-409.1892176434506,29.99,-409.1892176434506,1,1,1,1,1,1,0
435,3805.61,496.143434755036,2992.0200000000004,2132.725696164181,1,1,7,6,7,5,0
436,344.92,-94.25921764345058,344.92,-94.25921764345058,0,0,1,1,1,1,0
437,3004.18,1304.655523779444,2132.98,1308.9448240367133,0,0,3,2,4,4,0
438,554.22,115.04078235654941,554.22,115.04078235654941,0,0,5,5,5,5,0
439,930.86,71.56569616418095,611.4499999999998,-212.5851759632865,1,0,7,5,5,4,0
440,136.0,-303.1792176434506,136.0,-303.1792176434506,0,0,4,2,5,3,0
441,548.4,109.22078235654936,548.4,109.22078235654936,2,1,5,4,5,2,0
442,287.23,-1431.3586076716379,199.45,-659.844303835819,1,1,8,7,7,7,0
443,277.85,-161.3292176434506,364.17,-495.12430383581903,0,0,11,5,12,8,0
444,182.84,-676.454303835819,113.64,-325.5392176434506,0,0,2,1,2,2,0
445,2017.0,1577.8207823565494,2017.0,1577.8207823565494,2,1,9,3,7,3,0
446,917.49,-2391.976565244964,459.8,-749.0911342831224,1,1,11,11,8,6,0
447,1310.0,870.8207823565493,2585.42,536.2986933321408,1,1,14,8,14,11,0
448,18.6,-420.57921764345065,18.6,-420.57921764345065,0,0,7,5,7,5,0
449,86.88,-352.2992176434506,86.88,-352.2992176434506,0,0,3,2,3,3,0
450,98.0,-341.1792176434506,557.8,-1090.270351926573,1,1,12,12,9,6,0
451,13.99,-425.1892176434506,13.99,-425.1892176434506,1,1,2,1,2,2,0
452,1080.0,640.8207823565493,2660.0,-88.31496756246611,1,0,4,3,3,1,0
453,1585.0,1145.8207823565494,1748.16,924.1248240367136,1,1,5,4,5,5,0
454,14.66,-424.51921764345065,14.66,-424.51921764345065,7,3,11,4,10,6,0
455,42.37,-396.8092176434506,42.37,-396.8092176434506,3,2,6,5,5,3,0
456,60.0,-379.1792176434506,60.0,-379.1792176434506,0,0,4,4,4,4,0
457,1243.84,-875.7995624129242,2636.11,147.80947568869018,1,1,14,8,14,11,0
458,356.0,-83.17921764345061,1843.06,178.79465165197666,5,1,24,9,24,15,0
459,330.32,-108.85921764345062,2470.28,806.0146516519768,2,1,10,5,10,7,0
460,360.0,-79.17921764345061,1381.91,-247.09622047549075,2,1,21,18,19,10,0
461,50.0,-389.1792176434506,115.98,-708.0551759632864,1,1,2,2,2,2,0
462,441.0,-838.4093900281872,268.04,-591.254303835819,0,0,8,6,8,6,0
463,15.0,-424.1792176434506,49.4,-809.8943038358191,1,1,2,2,2,1,0
464,372.0,-67.17921764345061,4968.25,1414.9639879253295,8,3,32,18,30,14,0
465,1400.0,960.8207823565493,1400.0,960.8207823565493,1,1,4,3,2,3,0
466,90.0,-788.3584352869012,30.0,-409.1792176434506,0,0,1,1,1,1,0
467,779.04,339.8607823565493,1122.04,298.00482403671344,1,1,3,3,3,2,0
468,1130.08,-114.07026215565493,152.4,-286.77921764345064,0,0,3,1,4,4,0
469,87.24,-772.0543038358189,44.24,-779.7951759632864,1,1,3,3,2,3,0
470,104.9,-334.27921764345064,2121.9,1243.541564713099,2,1,10,4,8,3,0
471,1004.95,145.655696164181,3610.95,1981.943779524509,0,0,8,5,7,6,0
472,102.86,-1195.6135214792696,59.85999999999999,-1203.3543936067372,1,1,3,3,2,3,0
473,1393.4299999999996,534.1356961641809,1598.21,354.059737844345,2,0,9,5,8,5,0
474,303.0,-575.3584352869012,103.0,-336.1792176434506,1,1,10,8,9,4,0
475,1857.47,578.0606099718127,563.14,-296.154303835819,1,0,5,4,5,4,0
476,2595.75,1736.4556961641808,248.75,-190.42921764345058,0,0,1,1,1,1,0
477,152.9,-1584.7527391227204,1271.79,27.63973784434512,2,2,7,6,7,5,0
478,4034.0,3155.641564713099,4138.9,2821.3623470696484,2,1,10,4,8,3,0
479,1810.0,985.9648240367136,3720.28,1616.835434008526,2,1,10,5,10,7,0
480,985.0,-223.89113428312245,410.0,-29.17921764345061,0,0,1,1,1,1,0
481,147.0,-292.1792176434506,147.0,-292.1792176434506,1,0,4,2,4,3,0
482,264.0,-175.17921764345058,804.03,-1665.2063928602274,8,2,39,19,35,14,0
483,12.95,-426.2292176434506,14.7,-844.5943038358189,0,0,2,2,2,1,0
484,174.9,-2001.9319567661707,1293.79,-389.53947979910555,2,2,7,6,7,5,0
485,4.99,-434.1892176434506,4.99,-434.1892176434506,0,0,1,1,1,1,0
486,268.0,-171.17921764345058,268.0,-171.17921764345058,1,1,5,5,4,3,0
487,38.0,-401.1792176434506,38.0,-401.1792176434506,2,1,6,3,7,3,0
488,140.0,-299.1792176434506,155.76,-703.534303835819,2,2,3,2,2,1,0
489,794.48,-83.87843528690121,4184.440000000001,1641.8162163650754,2,1,10,5,10,7,0
490,2200.8,501.27552377944426,1420.43,542.0715647130988,0,0,2,2,2,2,0
491,151.6,-287.57921764345065,818.12,-810.8862204754909,2,2,6,5,6,4,0
492,14.98,-424.1992176434506,14.98,-424.1992176434506,0,0,7,2,7,5,0
493,117.47,-321.70921764345064,117.47,-321.70921764345064,0,0,6,4,5,5,0
494,49.99,-389.1892176434506,49.99,-389.1892176434506,0,0,2,2,2,2,0
495,120.0,-1197.5376529303521,154.5,-669.5351759632865,0,0,5,2,5,4,0
496,54.95,-384.2292176434506,170.93,-1092.284393606737,1,1,3,3,3,3,0
497,83.77000000000002,-1160.3802621556551,38.2,-400.9792176434506,0,0,5,4,4,3,0
498,150.0,-1606.7168705738025,30.0,-409.1792176434506,0,0,2,1,2,2,0
499,534.02,-325.27430383581896,170.91,-688.384303835819,0,0,17,10,18,10,0
500,46.61,-392.5692176434506,238.39,-620.9043038358191,2,2,5,5,4,3,0
501,885.1800000000002,-814.3444762205555,349.12,-529.2384352869012,2,0,10,3,8,3,0
502,230.0,-209.17921764345058,1611.91,-456.2754381189413,3,2,22,19,20,10,0
503,16.0,-423.1792176434506,58.37,-819.9884352869012,4,3,7,6,6,3,0
504,430.0,-9.179217643450613,908.29,-354.9243936067371,2,1,4,2,4,3,0
505,316.22,-1841.5478253150884,28.99,-410.1892176434506,0,0,3,1,3,3,0
506,1256.8,-407.4653483480233,1485.68,-178.58534834802322,3,0,13,9,13,8,0
507,442.87,3.690782356549392,442.87,3.690782356549392,0,0,4,2,4,4,0
508,180.0,-2015.896088217253,184.5,-1078.714393606737,0,0,5,2,5,4,0
509,397.3,-41.8792176434506,397.3,-41.8792176434506,1,1,1,1,1,1,0
510,175.0,-264.17921764345056,205.0,-673.3584352869012,0,0,2,2,2,2,0
511,408.54,-2207.471174409621,1527.4299999999996,-595.0786974425562,2,2,7,6,7,5,0
512,14.7,-424.4792176434506,64.69,-813.6684352869013,0,0,3,3,3,3,0
513,492.34,-2562.850392053072,1611.2299999999998,-950.4579150860068,2,2,7,6,7,5,0
514,109.95,-329.2292176434506,109.95,-329.2292176434506,2,1,6,5,6,3,0
515,627.75,188.57078235654942,627.75,188.57078235654942,0,0,0,0,0,1,0
516,13.1,-426.07921764345065,13.1,-426.07921764345065,3,3,5,5,4,5,0
517,2885.04,1185.515523779444,909.8,470.6207823565492,0,0,1,1,1,1,0
518,642.6800000000002,-235.67843528690116,1765.6799999999996,467.20647852073034,3,0,10,4,9,5,0
519,35.98,-403.1992176434506,1647.2099999999996,-1353.6571327294573,2,2,8,7,8,5,0
520,271.18,-552.8551759632866,108.02,-331.15921764345063,0,0,3,3,4,1,0
521,95.21,-343.96921764345063,548.8100000000002,-275.2251759632865,0,0,2,2,2,2,0
522,1771.0,946.9648240367136,2499.1,1219.6906099718124,0,0,9,8,9,9,0
523,240.0,-2395.0753058607042,60.0,-379.1792176434506,0,0,1,1,1,1,0
524,26.24,-412.9392176434506,26.24,-412.9392176434506,0,0,1,1,1,1,0
525,60.0,-379.1792176434506,60.0,-379.1792176434506,0,0,2,1,1,2,0
526,350.0,-89.1792176434506,533.3199999999998,-325.974303835819,0,0,2,2,3,1,0
527,1193.47,754.2907823565496,1769.24,104.97465165197686,1,1,12,9,12,9,0
528,2027.85,309.26139232836215,239.91,-619.3843038358191,0,0,5,5,5,4,0
529,503.52,-355.774303835819,175.38,-263.79921764345056,0,0,1,1,1,1,0
530,425.11,-14.0692176434506,655.54,-203.75430383581897,0,0,3,3,3,2,0
531,499.51,60.330782356549385,651.91,-226.44843528690117,1,1,4,2,5,5,0
532,1490.0,-158.07035192657304,505.0,65.82078235654939,0,0,2,1,2,2,0
533,92.0,-347.1792176434506,92.0,-347.1792176434506,1,0,5,1,5,3,0
534,168.46,-655.5751759632865,95.62,-343.5592176434506,0,0,2,1,2,1,0
535,706.5,267.32078235654944,1155.59,-438.15709260295836,1,1,4,4,4,3,0
536,508.9,-2985.469609696522,1663.7699999999998,-1776.276350372908,2,2,8,7,8,5,0
537,401.64,-2195.307042958539,284.87,-1013.6035214792696,1,1,8,7,7,7,0
538,15.11,-424.0692176434506,115.06,-744.234303835819,2,2,6,5,1,1,0
539,1431.35,-197.6562204754908,2835.29,750.9095654596084,1,0,14,7,16,12,0
540,270.0,-2804.254523504155,179.0,-680.2943038358188,0,0,4,3,4,4,0
541,454.0,14.820782356549387,454.0,14.820782356549387,0,0,2,1,2,2,0
542,679.9399999999998,-3253.6088273399732,1834.81,-2044.4155680163587,2,2,8,7,8,5,0
543,407.92,-470.43843528690115,63.0,-376.1792176434506,1,0,3,1,3,3,0
544,82.7,-356.4792176434506,2917.99,394.43034781615785,1,0,15,8,17,12,0
545,1237.2,413.1648240367134,119.77,-739.524303835819,3,2,10,6,10,7,0
546,36.48,-402.6992176434506,36.48,-402.6992176434506,0,0,2,1,2,1,0
547,15.3,-423.8792176434506,15.3,-423.8792176434506,0,0,4,4,4,3,0
548,1362.95,-740.4945659914738,570.59,-288.70430383581896,6,2,28,17,25,12,0
549,556.5,-652.3911342831225,44.44000000000001,-833.9184352869013,0,0,6,5,5,4,0
550,300.0,-3213.433741147605,30.0,-409.1792176434506,0,0,2,1,2,2,0
551,79.2,-359.9792176434506,97.8,-780.5584352869013,0,0,7,5,7,5,0
552,786.98,347.8007823565494,2249.04,969.6306099718126,0,0,9,8,10,7,0
553,462.0,-397.294303835819,307.0,-972.4093900281872,3,1,7,3,6,3,0
554,50.0,-389.1792176434506,5018.25,1025.784770281879,8,3,32,18,30,14,0
555,11.16,-428.01921764345065,11.16,-428.01921764345065,2,1,8,4,5,3,0
556,81.56,-357.6192176434506,81.56,-357.6192176434506,3,3,13,12,8,4,0
557,163.0,-276.17921764345056,163.0,-276.17921764345056,0,0,0,0,1,1,0
558,2386.85,1947.6707823565494,2691.13,1831.835696164181,1,1,2,2,2,2,0
559,1508.0,-1871.9848209900288,398.0,-461.294303835819,0,0,11,7,10,7,0
560,8.120000000000001,-851.1743038358189,14.24,-1579.5070926029584,2,2,10,8,9,8,0
561,21.0,-418.1792176434506,1563.37,704.0756961641811,1,0,9,6,8,8,0
562,1025.1,-273.37352147926964,220.15,-658.2084352869012,1,0,4,3,3,3,0
563,1812.65,-2006.5140386334801,1046.4,222.36482403671346,0,0,2,2,2,2,0
564,243.46,-195.71921764345058,243.46,-195.71921764345058,1,1,7,7,7,6,0
565,1045.2500000000002,-692.4027391227202,240.3,-1077.237652930352,1,0,4,3,3,3,0
566,834.25,395.0707823565494,834.25,395.0707823565494,1,1,4,4,4,4,0
567,460.81,21.630782356549393,460.81,21.630782356549393,0,0,1,1,1,1,0
568,330.0,-3622.612958791056,30.0,-409.1792176434506,1,1,5,3,5,5,0
569,575.0,135.82078235654942,715.0,-144.294303835819,0,0,3,2,3,4,0
570,3302.14,1163.4363061359934,297.96,-141.21921764345063,0,0,3,2,3,3,0
571,88.09,-351.08921764345064,88.09,-351.08921764345064,1,1,1,1,1,1,0
572,555.2,116.02078235654943,1488.16,628.8656961641811,0,0,1,1,2,2,0
573,241.85,-197.32921764345062,1045.88,-1862.535610503678,8,2,39,20,35,14,0
574,149.99,-289.1892176434506,547.99,-750.4835214792696,0,0,12,8,11,7,0
575,817.86,-41.43430383581898,773.67,-435.22113428312247,2,1,15,11,14,9,0
576,2325.0,1500.9648240367135,4274.04,2555.451392328362,0,0,10,9,11,8,0
577,2351.7,1527.6648240367133,2351.7,1527.6648240367133,1,1,9,5,8,8,0
578,930.0,70.705696164181,692.87,-185.48843528690117,0,0,5,3,5,5,0
579,427.08,-12.099217643450627,1359.4,-340.1244762205558,2,1,21,19,19,9,0
580,632.0799999999998,-227.214303835819,1939.6,-163.8445659914739,5,1,25,10,25,15,0
581,772.4300000000002,-545.1076529303518,1895.43,157.77726087727982,3,0,10,4,9,5,0
582,612.98,173.8007823565494,1972.38,-166.32369386400637,2,1,22,20,20,10,0
583,875.0,435.8207823565494,925.75,66.455696164181,0,0,2,2,2,2,0
584,1065.4000000000003,-1111.431956766171,260.45,-1496.2668705738024,1,0,4,3,3,3,0
585,137.0,-302.1792176434506,2494.07,1285.1788657168775,0,0,7,5,7,3,0
586,93.0,-346.1792176434506,174.56,-703.7984352869013,4,4,14,13,9,4,0
587,228.38,-630.914303835819,107.26,-771.0984352869012,0,0,4,3,4,4,0
588,164.9,-274.2792176434506,164.9,-274.2792176434506,1,0,1,0,1,1,0
589,1085.5500000000004,-1530.4611744096217,280.6,-1915.296088217253,1,0,4,3,3,3,0
590,4871.0,4046.9648240367133,2584.0,1759.9648240367135,1,0,6,3,6,5,0
591,360.0,-4031.792176434506,30.0,-409.1792176434506,0,0,1,1,1,1,0
592,536.0,-342.35843528690117,536.0,-342.35843528690117,1,1,5,5,4,3,0
593,57.0,-382.1792176434506,296.91,-1001.5635214792695,0,0,6,6,6,4,0
594,2644.85,1766.4915647130988,2949.13,1650.6564785207306,1,1,2,2,2,2,0
595,450.0,-4380.9713940779575,118.99,-759.3684352869012,0,0,4,2,4,4,0
596,6051.0,4733.462347069648,6155.9,4399.1831294261965,2,1,10,4,8,3,0
597,2275.23,117.46217468491147,2386.7000000000007,1527.4056961641809,0,0,10,8,10,7,0
598,2367.17,1927.9907823565493,2367.17,1927.9907823565493,2,0,6,2,8,6,0
599,284.09,-155.0892176434506,284.09,-155.0892176434506,0,0,1,1,1,1,0
600,818.71,379.53078235654937,1062.17,183.81156471309882,2,2,8,8,8,7,0
601,110.26,-328.9192176434506,391.45,-1272.8153483480232,6,5,15,11,15,9,0
602,480.0,-4790.1506117214085,198.0,-661.2943038358188,0,0,8,6,8,6,0
603,186.0,-253.17921764345058,186.0,-253.17921764345058,3,3,5,5,5,4,0
604,57.53,-381.64921764345064,57.53,-381.64921764345064,0,0,5,1,4,3,0
605,195.04,-628.9951759632866,501.39,-1162.8753483480236,0,0,6,4,5,5,0
606,264.9,-174.27921764345064,802.9,-75.45843528690125,1,1,2,2,2,1,0
607,911.0,471.8207823565494,911.0,471.8207823565494,1,1,2,1,2,2,0
608,290.82,-148.35921764345062,2230.42,-312.2037836349245,5,1,26,11,26,15,0
609,5.9,-433.2792176434505,5.9,-433.2792176434505,1,1,3,3,3,1,0
610,98.99,-340.1892176434506,98.99,-340.1892176434506,1,1,1,1,1,1,0
611,1170.0,730.8207823565493,3065.43,888.5980432338292,3,0,11,5,10,5,0
612,117.8,-1966.5804345403922,48.2,-811.0943038358189,0,0,1,1,1,2,0
613,1105.7000000000003,-1949.4903920530726,300.74999999999994,-2334.3253058607042,1,0,4,3,3,3,0
614,540.0,-5169.329829364859,320.0,-539.2943038358188,1,1,3,2,3,2,0
615,270.0,-169.17921764345058,270.0,-169.17921764345058,1,1,2,1,2,2,0
616,775.86,336.6807823565494,838.98,-20.314303835818976,2,1,8,5,7,6,0
617,315.0,-124.17921764345058,315.0,-124.17921764345058,0,0,1,1,1,1,0
618,795.14,-3577.588044983424,1950.01,-2368.394785659809,2,2,8,7,8,5,0
619,67.0,-372.1792176434506,111.44,-1206.0976529303516,0,0,6,5,5,4,0
620,570.0,-5578.5090470083105,235.0,-1082.5376529303521,0,0,2,2,2,2,0
621,679.04,-2357.0862606019896,277.4,-161.77921764345064,1,1,4,3,4,3,0
622,851.3,-3960.607262626874,2006.17,-2751.41400330326,2,2,8,7,8,5,0
623,1538.33,-218.38687057380244,3831.33,1215.3188255903785,3,0,11,5,10,5,0
624,300.0,-139.17921764345058,378.24,-901.1693900281873,2,1,12,5,8,6,0
625,3.89,-435.2892176434506,3.89,-435.2892176434506,1,0,26,18,28,17,0
626,5370.629999999999,2792.747088492543,4201.469999999998,2938.2556063932625,0,0,3,2,4,4,0
627,750.0,310.8207823565494,6905.9,4710.003911782746,2,1,10,4,9,4,0
628,95.17000000000002,-1588.1594797991056,11.4,-427.7792176434505,0,0,3,3,3,3,0
629,2483.33,287.43391178274686,4776.33,1721.1396079469282,3,0,11,5,10,5,0
630,90.35,-348.82921764345065,261.28,-1441.1136112501874,1,1,4,4,4,4,0
631,355.0,-84.17921764345061,1128.67,-519.4003519265731,2,1,16,12,14,9,0
632,235.0,-204.17921764345058,235.0,-204.17921764345058,2,0,19,6,16,12,0
633,85.0,-354.1792176434506,625.95,-1003.0562204754907,3,2,14,11,14,7,0
634,351.32,-527.0384352869012,130.98,-747.3784352869012,7,3,12,5,11,6,0
635,1229.3,-4021.786480270325,2384.17,-2812.59322094671,2,2,8,7,8,5,0
636,425.25,-13.929217643450613,425.25,-13.929217643450613,0,0,1,1,1,1,0
