,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,cardnum_amount_sum_7,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_sum_3,merchantnum_amount_month_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_max_3,cardnum_amount_month_diff_max_3,cardnum_amount_max_3,merchantnum_amount_week_diff_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_7,cardnum_merchantnum_30,cardnum_amount_week_diff_max_1,merchantnum_amount_sum_7,merchantnum_amount_week_diff_max_1,cardnum_amount_month_diff_sum_7,Fraud
91,15.16,-369.6959583198359,15.16,-416.1261866575669,15.16,-369.6959583198359,-369.6959583198359,-416.1261866575669,-369.6959583198359,15.16,-416.1261866575669,15.16,-369.6959583198359,-416.1261866575669,-416.1261866575669,1,-369.6959583198359,15.16,-369.6959583198359,-416.1261866575669,0
92,333.18,-51.6759583198359,333.18,-98.10618665756692,333.18,-51.6759583198359,-51.6759583198359,-98.10618665756692,-51.6759583198359,333.18,-98.10618665756692,333.18,-51.6759583198359,-98.10618665756692,-98.10618665756692,1,-51.6759583198359,333.18,-51.6759583198359,-98.10618665756692,0
93,1938.43,1174.155704898215,1678.0,1027.618058103208,11835.92,1293.144041680164,1293.144041680164,1246.713813342433,1293.144041680164,1678.0,1246.713813342433,1678.0,1293.144041680164,1246.713813342433,1246.713813342433,8,1293.144041680164,1678.0,1293.144041680164,7568.427771428634,0
94,800.91,31.198083360328155,800.91,-61.662373315133884,1976.06,331.54404168016407,31.198083360328155,-61.662373315133884,31.198083360328155,716.4,285.11381334243305,716.4,331.54404168016407,285.11381334243305,-61.662373315133884,9,331.54404168016407,800.91,331.54404168016407,-804.6153942720334,0
95,7.3,-377.5559583198359,7.3,-423.9861866575669,95.2,-377.5559583198359,-377.5559583198359,-423.9861866575669,-377.5559583198359,7.3,-423.9861866575669,7.3,-377.5559583198359,-423.9861866575669,-423.9861866575669,18,-377.5559583198359,7.3,-377.5559583198359,-815.6119418967917,0
96,59.99,-324.8659583198359,59.99,-371.2961866575669,59.99,-324.8659583198359,-324.8659583198359,-371.2961866575669,-324.8659583198359,59.99,-371.2961866575669,59.99,-324.8659583198359,-371.2961866575669,-371.2961866575669,2,-324.8659583198359,59.99,-324.8659583198359,-371.2961866575669,0
97,841.95,72.23808336032823,51.1,-20.622373315133814,5002.06,405.9940416801641,-333.7559583198359,-380.1861866575669,72.23808336032823,51.1,359.5638133424331,790.85,-333.7559583198359,-380.1861866575669,-380.1861866575669,20,405.9940416801641,51.1,-333.7559583198359,-1614.8214361858331,0
98,300.0,-84.8559583198359,300.0,-131.28618665756693,992.0,-84.8559583198359,-84.8559583198359,-131.28618665756693,-84.8559583198359,300.0,-131.28618665756693,300.0,-84.8559583198359,-131.28618665756693,-131.28618665756693,3,-84.8559583198359,300.0,-84.8559583198359,81.18805810320816,0
99,7.95,-376.9059583198359,7.95,-423.3361866575669,170.68,-376.9059583198359,-376.9059583198359,-423.3361866575669,-376.9059583198359,7.95,-423.3361866575669,7.95,-376.9059583198359,-423.3361866575669,-423.3361866575669,5,-376.9059583198359,7.95,-376.9059583198359,-1219.6576971360166,0
100,2561.83,1407.2621250404925,2464.66,1267.9714400272992,2561.83,1831.6040416801638,1694.9480833603284,1602.087626684866,1407.2621250404925,2216.46,1785.1738133424328,2216.46,1831.6040416801638,1785.1738133424328,1602.087626684866,5,1831.6040416801638,2464.66,1831.6040416801638,1267.9714400272992,0
101,24.0,-360.8559583198359,24.0,-407.28618665756693,24.0,-360.8559583198359,-360.8559583198359,-407.28618665756693,-360.8559583198359,24.0,-407.28618665756693,24.0,-360.8559583198359,-407.28618665756693,-2867.472228571366,2,-360.8559583198359,1400.02,-360.8559583198359,-407.28618665756693,0
102,283.43,-480.8442951017849,39.36,-627.3819418967919,283.43,-135.348336781949,-345.4959583198359,-391.9261866575669,-345.4959583198359,39.36,-235.45575523922489,244.07,-345.4959583198359,-391.9261866575669,-391.9261866575669,11,-345.4959583198359,39.36,-345.4959583198359,-627.3819418967919,0
103,65.98,-318.8759583198359,65.98,-365.3061866575669,343.42,-318.8759583198359,-318.8759583198359,-365.3061866575669,-318.8759583198359,65.98,-365.3061866575669,65.98,-318.8759583198359,-365.3061866575669,-365.3061866575669,4,-318.8759583198359,65.98,-318.8759583198359,-567.3919418967919,0
104,408.05,23.194041680164105,408.05,-23.236186657566925,833.44,23.194041680164105,23.194041680164105,-23.236186657566925,23.194041680164105,408.05,-23.236186657566925,408.05,23.194041680164105,-23.236186657566925,-23.236186657566925,6,23.194041680164105,408.05,23.194041680164105,-77.37194189679184,0
105,14.82,-370.0359583198359,14.82,-416.46618665756694,780.4200000000002,-370.0359583198359,-370.0359583198359,-416.46618665756694,-370.0359583198359,14.82,-416.46618665756694,14.82,-370.0359583198359,-416.46618665756694,-416.46618665756694,3,-370.0359583198359,14.82,-370.0359583198359,-1089.4434523752418,0
106,10765.14,10000.865704898211,95.5,9854.328058103209,11499.63,10290.22166321805,-289.3559583198359,-335.78618665756693,-289.3559583198359,95.5,10190.114244760774,10669.64,-289.3559583198359,-335.78618665756693,-335.78618665756693,4,-289.3559583198359,95.5,-289.3559583198359,9150.240792385532,0
107,213.12,-171.7359583198359,213.12,-218.1661866575669,213.12,-171.7359583198359,-171.7359583198359,-218.1661866575669,-171.7359583198359,213.12,-218.1661866575669,213.12,-171.7359583198359,-218.1661866575669,-218.1661866575669,8,-171.7359583198359,213.12,-171.7359583198359,-218.1661866575669,0
108,947.0,177.2880833603282,647.0,84.42762668486614,1639.0,262.1440416801641,262.1440416801641,215.7138133424331,177.2880833603282,647.0,215.7138133424331,647.0,262.1440416801641,215.7138133424331,215.7138133424331,4,262.1440416801641,647.0,262.1440416801641,296.90187144564123,0
109,58.96,-325.89595831983587,58.96,-372.3261866575669,58.96,-325.89595831983587,-325.89595831983587,-372.3261866575669,-325.89595831983587,58.96,-372.3261866575669,58.96,-325.89595831983587,-372.3261866575669,-372.3261866575669,7,-325.89595831983587,58.96,-325.89595831983587,-372.3261866575669,0
110,140.0,-244.85595831983588,140.0,-291.28618665756693,1159.88,-244.85595831983588,-244.85595831983588,-291.28618665756693,-244.85595831983588,140.0,-291.28618665756693,140.0,-244.85595831983588,-291.28618665756693,-291.28618665756693,18,-244.85595831983588,140.0,-244.85595831983588,-1669.0349628536915,0
111,110.0,-274.8559583198359,110.0,-321.28618665756693,140.0,-274.8559583198359,-274.8559583198359,-321.28618665756693,-274.8559583198359,110.0,-321.28618665756693,110.0,-274.8559583198359,-321.28618665756693,-321.28618665756693,5,-274.8559583198359,110.0,-274.8559583198359,-770.8119418967917,0
112,1294.0,-245.42383327934368,18.0,-431.1447466302678,23445.88,755.144041680164,-366.8559583198359,-413.28618665756693,-245.42383327934368,18.0,708.713813342433,1140.0,-366.8559583198359,-413.28618665756693,-413.28618665756693,34,755.144041680164,18.0,-366.8559583198359,16445.951945738256,0
113,30.95,-353.9059583198359,30.95,-400.3361866575669,218.39,-353.9059583198359,-353.9059583198359,-400.3361866575669,-353.9059583198359,30.95,-400.3361866575669,30.95,-353.9059583198359,-400.3361866575669,-634.8619418967918,2,-353.9059583198359,275.95,-353.9059583198359,-692.4219418967919,0
114,459.95,75.09404168016408,459.95,28.663813342433055,924.85,75.09404168016408,75.09404168016408,28.663813342433055,75.09404168016408,459.95,28.663813342433055,459.95,75.09404168016408,28.663813342433055,28.663813342433055,1,75.09404168016408,459.95,75.09404168016408,14.038058103208131,0
115,125.38,-644.3319166396718,118.08,-737.1923733151339,213.28,-266.77595831983587,-266.77595831983587,-313.20618665756695,-644.3319166396718,118.08,-313.20618665756695,118.08,-266.77595831983587,-313.20618665756695,-313.20618665756695,19,-266.77595831983587,118.08,-266.77595831983587,-1128.8181285543587,0
116,1116.91,347.1980833603282,1031.91,254.33762668486614,1116.91,647.0540416801641,647.0540416801641,600.6238133424331,347.1980833603282,1031.91,600.6238133424331,1031.91,647.0540416801641,600.6238133424331,290.2480581032082,6,647.0540416801641,1201.0600000000004,647.0540416801641,254.33762668486614,0
117,998.41,-156.15787495950775,998.41,-295.4485599727008,2173.56,331.54404168016407,-156.15787495950775,-295.4485599727008,-156.15787495950775,716.4,285.11381334243305,716.4,331.54404168016407,285.11381334243305,-295.4485599727008,9,331.54404168016407,998.41,331.54404168016407,-1038.4015809296004,0
118,1291.12,526.845704898215,927.1,380.308058103208,1291.12,673.451663218051,-997.1797915991797,-1229.3309332878348,-146.6059583198359,287.0,573.3442447607748,1052.87,-97.8559583198359,-144.2861866575669,-1229.3309332878348,2,-146.6059583198359,927.1,-97.8559583198359,380.308058103208,0
119,124.5,-260.3559583198359,581.5,-306.78618665756693,124.5,-260.3559583198359,-188.2119166396718,-281.07237331513386,-260.3559583198359,457.0,-306.78618665756693,124.5,72.1440416801641,25.71381334243307,843.5361162064163,5,-260.3559583198359,2665.16,72.1440416801641,-306.78618665756693,0
120,160.95,-608.7619166396719,94.97,-701.6223733151338,438.39,-289.88595831983594,-289.88595831983594,-336.31618665756696,-608.7619166396719,94.97,-336.31618665756696,94.97,-289.88595831983594,-336.31618665756696,-336.31618665756696,5,-289.88595831983594,94.97,-289.88595831983594,-903.7081285543588,0
121,195.49,-189.3659583198359,195.49,-235.79618665756686,315.4600000000001,-189.3659583198359,-189.3659583198359,-235.79618665756686,-189.3659583198359,195.49,-235.79618665756686,195.49,-189.3659583198359,-235.79618665756686,-235.79618665756686,7,-189.3659583198359,195.49,-189.3659583198359,-595.3519418967918,0
122,1696.0,1311.144041680164,1696.0,1264.713813342433,1696.0,1311.144041680164,1311.144041680164,1264.713813342433,1311.144041680164,1696.0,1264.713813342433,1696.0,1311.144041680164,1264.713813342433,1264.713813342433,1,1311.144041680164,1696.0,1311.144041680164,1264.713813342433,0
123,9.32,-1145.2478749595075,1.46,-1284.5385599727008,312.1099999999999,-378.455958319836,-383.39595831983587,-429.8261866575669,-1145.2478749595075,1.46,-424.8861866575669,6.4,-383.39595831983587,-429.8261866575669,-3461.076473332141,9,-378.455958319836,326.89,-383.39595831983587,-4817.9546018865,0
124,305.0,-464.71191663967176,55.0,-557.5723733151339,464.75,-134.8559583198359,-329.8559583198359,-376.28618665756693,-464.71191663967176,55.0,-181.2861866575669,250.0,-329.8559583198359,-376.28618665756693,-376.28618665756693,10,-134.8559583198359,55.0,-329.8559583198359,-877.3481285543588,0
125,15.0,-369.8559583198359,45.0,-416.28618665756693,90.0,-369.8559583198359,-1109.5678749595077,-1248.8585599727007,-369.8559583198359,15.0,-416.28618665756693,15.0,-369.8559583198359,-416.28618665756693,-1713.3843152119252,5,-369.8559583198359,60.0,-369.8559583198359,-820.8119418967917,0
126,123.15,-261.7059583198359,123.15,-308.1361866575669,123.15,-261.7059583198359,-261.7059583198359,-308.1361866575669,-261.7059583198359,123.15,-308.1361866575669,123.15,-261.7059583198359,-308.1361866575669,-308.1361866575669,0,-261.7059583198359,123.15,-261.7059583198359,-308.1361866575669,0
127,250.0,-134.8559583198359,250.0,-181.2861866575669,250.0,-134.8559583198359,-134.8559583198359,-181.2861866575669,-134.8559583198359,250.0,-181.2861866575669,250.0,-134.8559583198359,-181.2861866575669,-181.2861866575669,4,-134.8559583198359,250.0,-134.8559583198359,-181.2861866575669,0
128,65.98,-318.8759583198359,65.98,-365.3061866575669,65.98,-318.8759583198359,-318.8759583198359,-365.3061866575669,-318.8759583198359,65.98,-365.3061866575669,65.98,-318.8759583198359,-365.3061866575669,-365.3061866575669,1,-318.8759583198359,65.98,-318.8759583198359,-365.3061866575669,0
129,517.6,132.74404168016412,517.6,86.3138133424331,3335.42,132.74404168016412,132.74404168016412,86.3138133424331,132.74404168016412,517.6,86.3138133424331,517.6,132.74404168016412,86.3138133424331,-691.0034523752415,10,132.74404168016412,1178.86,132.74404168016412,506.5050371463086,0
130,1643.06,878.785704898215,895.0,732.2480581032081,3378.06,510.1440416801641,510.1440416801641,463.71381334243307,510.1440416801641,895.0,463.71381334243307,895.0,510.1440416801641,463.71381334243307,879.1880581032083,7,510.1440416801641,1790.0,510.1440416801641,1028.6707923855333,0
131,1580.0,-729.1357499190157,1580.0,-1007.7171199454016,4175.0,-34.855958319835906,-729.1357499190157,-1007.7171199454016,-729.1357499190157,350.0,-81.28618665756694,350.0,-34.855958319835906,-81.28618665756694,-1007.7171199454016,4,-34.855958319835906,1580.0,-34.855958319835906,628.2313695761483,0
132,1162.0,777.144041680164,1162.0,730.713813342433,1398.06,777.144041680164,777.144041680164,730.713813342433,777.144041680164,1162.0,730.713813342433,1162.0,777.144041680164,730.713813342433,730.713813342433,5,777.144041680164,1162.0,777.144041680164,-471.8034523752417,0
133,103.36,-281.4959583198359,103.36,-327.92618665756686,337.36,-281.4959583198359,-281.4959583198359,-327.92618665756686,-281.4959583198359,103.36,-327.92618665756686,103.36,-281.4959583198359,-327.92618665756686,-665.1919418967917,4,-281.4959583198359,245.62,-281.4959583198359,-573.4519418967917,0
134,35.94,-348.9159583198359,282.74,-395.34618665756693,35.94,-348.9159583198359,-481.5342951017849,-628.0719418967917,-348.9159583198359,246.8,-395.34618665756693,35.94,-132.61833678194898,-232.7257552392249,-4799.7752495282675,2,-348.9159583198359,1385.82,-348.9159583198359,-395.34618665756693,0
135,74.25,-310.6059583198359,74.25,-357.03618665756693,412.21,-310.6059583198359,-310.6059583198359,-357.03618665756693,-310.6059583198359,74.25,-357.03618665756693,74.25,-310.6059583198359,-357.03618665756693,-357.03618665756693,5,-310.6059583198359,74.25,-310.6059583198359,-498.6019418967919,0
136,560.0,175.14404168016412,560.0,128.71381334243307,3339.22,175.14404168016412,175.14404168016412,128.71381334243307,175.14404168016412,560.0,128.71381334243307,560.0,175.14404168016412,128.71381334243307,128.71381334243307,8,175.14404168016412,560.0,175.14404168016412,1948.8823028639829,0
137,741.75,356.8940416801641,741.75,310.46381334243307,741.75,356.8940416801641,356.8940416801641,310.46381334243307,356.8940416801641,741.75,310.46381334243307,741.75,356.8940416801641,310.46381334243307,310.46381334243307,1,356.8940416801641,741.75,356.8940416801641,310.46381334243307,0
138,710.0,-444.56787495950766,405.0,-583.8585599727007,869.75,20.144041680164094,20.144041680164094,-26.28618665756693,-444.56787495950766,405.0,-26.28618665756693,405.0,20.144041680164094,-26.28618665756693,-26.28618665756693,11,20.144041680164094,405.0,20.144041680164094,-903.6343152119257,0
139,130.92,-253.9359583198359,130.92,-300.36618665756686,165.92,-253.9359583198359,-253.9359583198359,-300.36618665756686,-253.9359583198359,130.92,-300.36618665756686,130.92,-253.9359583198359,-300.36618665756686,-1054.3176971360167,6,-253.9359583198359,336.02,-253.9359583198359,-744.8919418967919,0
140,75.83,-693.8819166396718,75.83,-786.7423733151338,75.83,-312.02595831983587,-693.8819166396718,-786.7423733151338,-693.8819166396718,72.83,-358.4561866575669,72.83,-312.02595831983587,-358.4561866575669,-786.7423733151338,1,-312.02595831983587,75.83,-312.02595831983587,-786.7423733151338,0
141,81.19999999999997,-688.5119166396719,18.4,-781.3723733151338,402.04,-322.0559583198359,-366.455958319836,-412.8861866575669,-688.5119166396719,18.4,-368.4861866575669,62.8,-366.455958319836,-412.8861866575669,-412.8861866575669,5,-322.0559583198359,18.4,-366.455958319836,-1419.5838837935835,0
142,163.16,-221.69595831983588,163.16,-268.1261866575669,163.16,-221.69595831983588,-221.69595831983588,-268.1261866575669,-221.69595831983588,163.16,-268.1261866575669,163.16,-221.69595831983588,-268.1261866575669,-268.1261866575669,5,-221.69595831983588,163.16,-221.69595831983588,-268.1261866575669,0
143,199.0,-185.85595831983588,418.67,-232.2861866575669,199.0,-185.85595831983588,-351.0419166396718,-443.9023733151339,-185.85595831983588,219.67,-232.2861866575669,199.0,-165.18595831983592,-211.6161866575669,-443.9023733151339,2,-185.85595831983588,418.67,-165.18595831983592,-232.2861866575669,0
144,650.0,265.1440416801641,650.0,218.7138133424331,4519.15,265.1440416801641,265.1440416801641,218.7138133424331,265.1440416801641,650.0,218.7138133424331,650.0,265.1440416801641,218.7138133424331,744.188058103208,5,265.1440416801641,1655.0,265.1440416801641,2649.2865476247584,0
145,1362.0,-562.2797915991796,68.0,-794.4309332878348,23513.88,755.144041680164,-316.8559583198359,-363.28618665756693,-562.2797915991796,68.0,708.713813342433,1140.0,-316.8559583198359,-363.28618665756693,-363.28618665756693,34,755.144041680164,68.0,-316.8559583198359,16082.665759080688,0
146,370.0,-14.855958319835903,575.0,-61.28618665756693,2917.39,-14.855958319835903,-194.7119166396718,-287.5723733151338,-14.855958319835903,370.0,-61.28618665756693,370.0,-14.855958319835903,-61.28618665756693,-2833.3041704681573,21,-14.855958319835903,2345.0,-14.855958319835903,-391.05071809291655,0
147,93.56,-676.1519166396718,17.91,-769.0123733151338,8393.490000000002,-309.2059583198359,-366.9459583198359,-413.3761866575669,-676.1519166396718,17.91,-355.6361866575669,75.65,-366.9459583198359,-413.3761866575669,-413.3761866575669,37,-309.2059583198359,17.91,-366.9459583198359,-2539.123233338857,0
148,645.5,260.6440416801641,645.5,214.2138133424331,645.5,260.6440416801641,260.6440416801641,214.2138133424331,260.6440416801641,645.5,214.2138133424331,645.5,260.6440416801641,214.2138133424331,214.2138133424331,1,260.6440416801641,645.5,260.6440416801641,214.2138133424331,0
149,9.98,-374.8759583198359,9.98,-421.3061866575669,9.98,-374.8759583198359,-374.8759583198359,-421.3061866575669,-374.8759583198359,9.98,-421.3061866575669,9.98,-374.8759583198359,-421.3061866575669,-896.8419418967917,1,-374.8759583198359,13.97,-374.8759583198359,-421.3061866575669,0
150,200.0,-184.85595831983588,200.0,-231.2861866575669,415.6,-184.85595831983588,-184.85595831983588,-231.2861866575669,-184.85595831983588,200.0,-231.2861866575669,200.0,-184.85595831983588,-231.2861866575669,-574.8119418967917,5,-184.85595831983588,336.0,-184.85595831983588,-495.2119418967919,0
