,Recordnum,Amount,Fraud
1236,85339,280.0,0
1237,85340,525.0,0
1238,85341,9.0,0
1239,85342,889.8,0
1240,85343,970.0,0
1241,85344,17.5,0
1242,85345,200.44,0
1243,85346,174.44,0
1244,85347,245.76,0
1245,85348,59.0,0
1246,85349,472.0,0
1247,85350,344.5,0
1248,85351,167.7,0
1249,85352,295.0,0
1250,85353,3.57,0
1251,85354,44.0,0
1252,85355,68.38,0
1253,85356,6.84,0
1254,85357,507.9,0
1255,85358,17.95,0
1256,85359,166.65,0
1257,85360,68.08,0
1258,85361,100.76,0
1259,85362,182.2,0
1260,85363,83.6,0
1261,85364,44.75,0
1262,85365,259.75,0
1263,85366,25.0,0
1264,85367,264.0,0
1265,85368,939.73,0
1266,85369,259.75,0
1267,85370,297.13,0
1268,85371,50.5,0
1269,85372,1200.0,0
1270,85373,19.67,0
1271,85374,59.99,0
1272,85375,28.9,0
1273,85376,23.58,0
1274,85377,190.3,0
1275,85378,147.0,0
1276,85379,846.0,0
1277,85380,962.5,0
1278,85381,242.51,0
1279,85382,166.65,0
1280,85383,1142.58,0
1281,85384,21.78,0
1282,85385,428.23,0
1283,85386,526.55,0
1284,85387,1399.67,0
1285,85388,439.67,0
1286,85389,302.0,0
1287,85390,59.7,0
1288,85391,18.2,0
1289,85392,16.0,0
1290,85393,142.47,0
1291,85394,184.32,0
1292,85395,74.8,0
1293,85396,626.39,0
1294,85397,15.0,0
1295,85398,718.71,0
1296,85399,37.5,0
1297,85400,196.0,0
1298,85401,473.0,0
1299,85402,30.99,0
1300,85403,25.0,0
1301,85404,89.0,0
1302,85405,33.58,0
1303,85406,472.0,0
1304,85407,159.09,0
1305,85408,205.4,0
1306,85409,64.87,0
1307,85410,26.45,0
1308,85411,373.1,0
1309,85412,72.09,0
1310,85413,457.28,0
1311,85414,25.14,0
1312,85415,75.0,0
1313,85416,7.2,0
1314,85417,279.88,0
1315,85418,16.98,0
1316,85419,19.28,0
1317,85420,965.0,0
1318,85421,252.0,0
1319,85422,335.0,0
1320,85423,384.0,0
1321,85424,19.68,0
1322,85425,31.68,0
1323,85426,101.48,0
1324,85427,747.2,0
1325,85428,27.0,0
1326,85429,79.68,0
1327,85430,42.35,0
1328,85431,127.0,0
1329,85432,53.62,0
1330,85433,138.01,0
1331,85434,153.5,0
1332,85435,10.61,0
1333,85436,93.41,0
1334,85437,78.28,0
1335,85438,38.45,0
1336,85439,590.96,0
1337,85440,38.88,0
1338,85441,89.95,0
1339,85442,1454.6,0
1340,85443,12.68,0
1341,85444,94.85,0
1342,85445,104.69,0
1343,85446,480.04,0
1344,85447,51.91,0
1345,85448,149.9,0
1346,85449,320.36,0
1347,85450,159.95,0
1348,85451,82.81,0
1349,85452,159.32,0
1350,85453,8.5,0
1351,85454,839.84,0
1352,85455,389.0,0
1353,85456,80.35,0
1354,85457,168.0,0
1355,85458,42.95,0
1356,85459,58.5,0
1357,85460,100.98,0
1358,85461,76.42,0
1359,85462,39.89,0
1360,85463,565.0,0
1361,85464,349.46,0
1362,85465,94.45,0
1363,85466,28.45,0
1364,85467,436.49,0
1365,85468,439.8,0
1366,85469,41.22,0
1367,85470,124.21,0
1368,85471,195.0,0
1369,85472,255.45,0
1370,85473,200.99,0
1371,85474,16.41,0
1372,85475,106.7,0
1373,85476,87.25,0
1374,85477,205.11,0
1375,85478,283.11,0
1376,85479,118.44,0
1377,85480,461.88,0
1378,85481,38.81,0
1379,85482,139.65,0
1380,85483,247.52,0
1381,85484,192.95,0
1382,85485,222.4,0
1383,85486,1101.89,0
1384,85487,10.57,0
1385,85488,145.99,0
1386,85489,232.83,0
1387,85490,146.2,0
1388,85491,434.0,0
1389,85492,674.0,0
1390,85493,758.7,0
1391,85494,18.72,0
1392,85495,76.96,0
1393,85496,470.06,0
1394,85497,74.9,0
1395,85498,32.15,0
1396,85499,408.43,0
1397,85500,246.6,0
1398,85501,49.99,0
1399,85502,109.32,0
1400,85503,125.77,0
1401,85504,10.0,0
1402,85505,2119.0,0
1403,85506,8.81,0
1404,85507,34.71,0
1405,85508,136.33,0
1406,85509,846.69,0
1407,85510,156.2,0
1408,85511,296.97,0
1409,85512,203.06,0
1410,85513,361.92,0
1411,85514,39.68,0
1412,85515,95.95,0
1413,85516,57.74,0
1414,85517,191.97,0
1415,85519,168.28,0
1416,85520,139.18,0
1417,85521,64.99,0
1418,85522,2351.0,0
1419,85523,170.0,0
1420,85524,242.0,0
1421,85525,273.25,0
1422,85526,1276.0,0
1423,85527,118.0,0
1424,85528,119.0,0
1425,85529,26.14,0
1426,85530,181.22,0
1427,85531,59.95,0
1428,85532,51.88,0
1429,85533,155.07,0
1430,85534,19.84,0
1431,85535,267.5,0
1432,85536,320.0,0
1433,85537,24.88,0
1434,85538,88.9,0
1435,85539,87.4,0
1436,85540,9.46,0
1437,85541,33.81,0
1438,85542,1115.15,0
1439,85543,793.85,0
1440,85544,1239.0,0
1441,85545,1019.8,0
1442,85546,30.0,0
1443,85547,74.66,0
1444,85548,27.99,0
1445,85549,28.0,0
1446,85550,33.93,0
1447,85551,160.0,0
1448,85552,96.32,0
1449,85553,116.9,0
1450,85554,330.0,0
1451,85555,97.5,0
1452,85556,115.0,0
1453,85557,408.32,0
1454,85558,1218.0,0
1455,85559,98.0,0
1456,85560,259.11,0
1457,85561,1070.5,0
1458,85562,1995.0,0
1459,85563,115.39,0
1460,85564,192.4,0
1461,85565,489.0,0
1462,85566,70.2,0
1463,85567,55.52,0
1464,85568,524.0,0
1465,85569,1350.0,0
1466,85570,213.0,0
1467,85571,102.8,0
1468,85572,9.98,0
1469,85573,103.0,0
1470,85575,543.45,0
1471,85576,296.5,0
1472,85577,154.91,0
1473,85578,120.0,0
1474,85579,11.87,0
1475,85580,5.99,0
1476,85581,179.9,0
1477,85582,24.0,0
1478,85583,48.83,0
1479,85584,286.01,0
1480,85585,170.38,0
1481,85586,2399.0,0
1482,85587,11.16,0
1483,85588,519.75,0
1484,85589,159.0,0
1485,85590,300.0,0
1486,85591,224.0,0
1487,85592,11.49,0
1488,85593,44.0,0
1489,85594,895.34,1
1490,85595,11.49,0
1491,85596,73.29,0
1492,85597,159.98,0
1493,85598,171.35,0
1494,85599,135.0,0
1495,85600,27.76,0
1496,85601,1480.0,0
1497,85602,256.7,0
1498,85603,30.0,0
1499,85604,1239.33,0
1500,85605,106.6,0
1501,85606,596.75,0
1502,85607,574.52,0
1503,85608,271.79,0
1504,85609,1424.87,0
1505,85610,1297.36,0
1506,85611,475.0,0
1507,85612,15.68,0
1508,85614,343.97,0
1509,85615,15.68,0
1510,85616,445.0,0
1511,85617,50.8,0
1512,85618,150.0,0
1513,85619,534.0,0
1514,85620,200.0,0
1515,85621,149.85,0
1516,85622,94.0,0
1517,85623,176.5,0
1518,85624,79.95,0
1519,85625,182.72,0
1520,85626,180.0,0
1521,85627,115.11,0
1522,85628,980.0,0
1523,85629,1318.9,0
1524,85630,100.0,0
1525,85631,518.5,0
1526,85632,1378.0,0
1527,85633,24.95,0
1528,85634,126.17,0
1529,85635,57.06,0
1530,85636,596.94,0
1531,85637,1600.0,0
1532,85638,1867.5,0
1533,85639,7.24,0
1534,85640,46.86,0
1535,85641,65.48,0
1536,85642,55.96,0
1537,85643,29.52,0
1538,85644,742.35,0
1539,85645,259.05,0
1540,85646,17.97,0
1541,85647,29.39,0
1542,85648,34.87,0
1543,85649,118.65,0
1544,85650,616.75,0
1545,85651,33.7,0
1546,85652,420.0,0
1547,85653,195.0,0
1548,85654,109.95,0
1549,85655,14.97,0
1550,85656,47.0,0
1551,85657,792.57,0
1552,85658,115.0,0
1553,85659,991.2,0
1554,85661,159.2,0
1555,85662,51.62,0
1556,85663,552.0,0
1557,85664,761.93,0
1558,85665,44.44,0
1559,85666,19.92,0
1560,85667,191.94,0
1561,85668,41.94,0
1562,85669,410.22,0
1563,85670,148.63,1
1564,85671,171.24,0
1565,85672,745.75,0
1566,85673,61.0,0
1567,85674,113.53,0
1568,85675,100.38,0
1569,85676,7.89,0
1570,85677,215.07,0
1571,85678,49.1,0
1572,85679,103.88,0
1573,85680,365.41,0
1574,85681,1406.05,0
1575,85682,911.2,0
1576,85683,595.0,0
1577,85684,331.65,0
1578,85685,296.97,0
1579,85686,61.2,0
1580,85687,14.25,0
1581,85688,60.09,0
1582,85689,131.21,0
1583,85690,7.0,0
1584,85691,326.4,0
1585,85692,34.97,0
1586,85693,53.62,0
1587,85694,108.78,0
1588,85696,426.0,0
1589,85697,6.7,0
1590,85698,50.8,0
1591,85699,660.0,0
1592,85700,20.85,0
1593,85701,768.0,0
1594,85702,1867.36,0
1595,85703,660.0,0
1596,85704,180.8,0
1597,85705,224.0,0
1598,85706,660.0,0
1599,85708,249.99,0
1600,85709,48.0,0
1601,85710,600.0,0
1602,85711,300.55,0
1603,85712,200.0,0
1604,85713,22.12,0
1605,85714,201.92,0
1606,85715,803.62,0
1607,85716,66.3,0
1608,85717,83.93,0
1609,85718,2033.85,0
1610,85719,51.25,0
1611,85720,11.49,0
1612,85721,223.0,0
1613,85722,290.85,0
1614,85723,3.5,0
1615,85724,134.45,0
1616,85725,337.55,0
1617,85726,154.47,0
1618,85727,370.0,0
1619,85728,54.54,0
1620,85729,183.76,0
1621,85730,15.09,0
1622,85731,240.1,0
1623,85732,445.0,0
1624,85733,48.54,0
1625,85734,416.52,0
1626,85735,322.12,0
1627,85736,385.52,0
1628,85737,136.5,0
1629,85738,185.04,0
1630,85739,578.0,0
1631,85740,1335.0,0
1632,85741,68.7,0
1633,85742,149.7,0
1634,85743,360.0,0
1635,85744,34.79,0
1636,85745,614.0,0
1637,85746,269.1,0
1638,85747,620.15,0
1639,85748,75.66,0
1640,85749,453.04,0
1641,85750,322.47,0
1642,85751,148.0,0
1643,85752,310.0,0
1644,85753,91.0,0
1645,85754,2750.0,0
1646,85755,37.4,0
1647,85756,882.48,0
1648,85757,610.1,0
1649,85758,290.0,0
1650,85759,520.0,0
1651,85760,1170.0,0
1652,85761,64.2,0
1653,85762,56.93,0
1654,85763,185.0,0
1655,85764,120.0,0
1656,85766,318.52,0
1657,85767,1533.24,0
1658,85768,260.0,0
1659,85769,256.5,0
1660,85770,1867.55,0
1661,85771,9.48,0
1662,85772,147.0,0
1663,85773,37.66,0
1664,85774,83.48,0
1665,85775,588.03,0
1666,85776,874.18,0
1667,85777,120.18,0
1668,85778,199.96,0
1669,85779,81.19,0
1670,85780,400.0,0
1671,85781,1308.97,0
1672,85782,17.98,0
1673,85783,480.0,0
1674,85784,356.0,0
1675,85785,173.27,0
1676,85786,534.07,0
1677,85787,12.98,0
1678,85788,1416.55,0
1679,85789,189.9,0
1680,85790,488.94,0
1681,85791,149.0,0
1682,85792,118.89,0
1683,85793,17.15,0
1684,85794,250.0,0
1685,85795,158.96,0
1686,85796,194.08,0
1687,85797,456.19,0
1688,85798,525.0,0
1689,85799,114.89,0
1690,85800,529.12,0
1691,85801,1180.02,0
1692,85802,975.0,0
1693,85803,24.55,0
1694,85804,85.47,0
1695,85805,300.0,0
1696,85806,314.0,0
1697,85807,63.56,0
1698,85808,40.57,0
1699,85809,825.0,0
1700,85810,969.34,0
1701,85811,480.0,0
1702,85812,119.04,0
1703,85813,202.18,0
1704,85814,801.66,0
1705,85815,5.3,0
1706,85816,148.0,0
1707,85817,601.8,0
1708,85818,1790.0,0
1709,85819,73.38,0
1710,85820,3.75,0
1711,85821,560.0,0
1712,85822,142.66,0
1713,85823,110.6,0
1714,85824,1941.75,0
1715,85825,525.0,0
1716,85826,918.54,0
1717,85827,149.0,0
1718,85828,470.99,0
1719,85829,129.2,0
1720,85830,10.38,0
1721,85831,49.95,0
1722,85832,92.17,0
1723,85833,154.0,0
1724,85834,107.0,0
1725,85835,376.48,0
1726,85836,120.0,0
1727,85837,36.5,0
1728,85838,383.36,0
1729,85839,480.0,0
1730,85840,668.08,0
1731,85841,150.0,0
1732,85842,217.6,0
1733,85843,195.0,0
1734,85844,16.0,0
1735,85845,352.0,0
1736,85846,2.5,0
1737,85847,241.0,0
1738,85848,329.43,0
1739,85849,84.6,0
1740,85850,5.85,0
1741,85851,210.0,0
1742,85852,97.8,0
1743,85853,2011.56,0
1744,85854,689.27,0
1745,85855,260.0,0
1746,85856,1823.0,0
1747,85857,70.0,0
1748,85858,125.0,0
1749,85859,504.75,0
1750,85860,544.56,0
1751,85861,45.17,0
1752,85862,174.0,0
1753,85863,59.75,0
1754,85864,513.95,0
1755,85865,312.4,0
1756,85866,100.12,0
1757,85867,120.98,0
1758,85868,83.8,0
1759,85869,169.5,0
1760,85870,26.46,0
1761,85871,426.57,0
1762,85872,20.88,0
1763,85873,205.7,0
1764,85874,286.29,0
1765,85875,43.72,0
1766,85876,281.0,0
1767,85877,63.83,0
1768,85878,124.0,0
1769,85879,44.05,0
1770,85880,296.44,0
1771,85881,85.0,0
1772,85882,1245.73,0
1773,85883,29.37,0
1774,85884,100.4,0
1775,85885,49.5,0
1776,85886,178.28,0
1777,85887,445.0,0
1778,85888,167.2,0
1779,85889,55.0,0
1780,85890,75.9,0
1781,85891,22.37,0
1782,85892,23.25,0
1783,85893,417.5,0
1784,85894,215.18,0
1785,85895,139.0,0
1786,85896,217.43,0
1787,85897,178.36,0
1788,85898,118.74,0
1789,85899,170.75,0
1790,85900,102.96,0
1791,85901,511.4,0
1792,85902,110.0,0
1793,85903,1399.0,0
1794,85904,596.43,0
1795,85905,480.0,0
1796,85906,51.68,0
1797,85907,29.39,0
1798,85908,480.0,0
1799,85909,250.0,0
1800,85910,134.08,0
1801,85911,444.09,0
1802,85912,193.5,0
1803,85913,1176.44,0
1804,85914,68.98,0
1805,85915,409.95,0
1806,85916,233.95,0
1807,85917,197.33,0
1808,85918,98.0,0
1809,85919,117.8,0
1810,85920,98.9,0
1811,85921,343.0,0
1812,85922,337.92,0
1813,85923,10.0,0
1814,85924,89.0,0
1815,85925,1041.04,0
1816,85926,83.94,0
1817,85927,2447.25,0
1818,85928,67.0,0
1819,85929,179.7,0
1820,85930,278.65,0
1821,85931,1490.0,0
1822,85932,69.28,0
1823,85933,51.0,0
1824,85934,23.13,0
1825,85935,42.0,0
1826,85936,376.6,0
1827,85937,75.44,0
1828,85938,242.66,0
1829,85939,43.17,0
1830,85940,2340.43,0
1831,85941,27.3,0
1832,85942,453.91,0
1833,85943,47.77,0
1834,85944,45.0,0
1835,85945,399.95,0
1836,85946,46.81,0
1837,85947,1786.0,0
1838,85948,780.0,0
1839,85949,145.95,0
1840,85950,173.27,0
1841,85951,269.59,0
1842,85952,75.99,0
1843,85953,670.82,0
1844,85954,106.0,0
1845,85955,202.0,0
1846,85956,14.99,0
1847,85957,156.45,0
1848,85958,319.0,0
1849,85959,69.9,0
1850,85960,54.47,0
1851,85961,370.48,0
1852,85962,132.14,0
1853,85963,59.45,0
1854,85964,19.25,0
1855,85965,2493.77,0
1856,85966,397.06,0
1857,85967,92.82,0
1858,85968,101.21,0
1859,85969,69.94,0
1860,85970,30.62,0
1861,85971,3526.0,0
1862,85972,734.07,0
1863,85973,159.08,0
1864,85974,462.25,0
1865,85975,295.0,0
1866,85976,68.38,0
1867,85977,16.29,0
1868,85978,38.31,0
1869,85979,1780.0,0
1870,85980,653.0,0
1871,85981,608.48,0
1872,85982,2324.32,0
1873,85983,52.07,0
1874,85984,10.0,0
1875,85985,61.75,0
1876,85986,138.68,0
1877,85987,743.67,0
1878,85988,78.9,0
1879,85989,3.3,0
1880,85990,482.95,0
1881,85991,596.05,0
1882,85992,23.84,0
1883,85993,526.58,0
1884,85994,54.5,0
1885,85995,999.95,0
1886,85996,1040.0,0
1887,85997,33.0,0
1888,85998,230.0,0
1889,85999,850.0,0
1890,86000,6.75,0
1891,86001,14.97,0
1892,86002,84.84,0
1893,86003,6.39,0
1894,86004,576.06,0
1895,86005,290.0,0
1896,86006,24.72,0
1897,86007,747.65,0
1898,86008,137.76,0
1899,86009,4.68,0
1900,86010,123.52,0
1901,86011,89.0,0
1902,86012,53.97,0
1903,86013,18.45,0
1904,86014,16.5,0
1905,86015,349.0,0
1906,86016,101.2,0
1907,86017,320.0,0
1908,86018,10.81,0
1909,86019,937.0,0
1910,86020,270.95,0
1911,86021,125.82,0
1912,86022,113.0,0
1913,86023,62.0,0
1914,86024,60.0,0
1915,86025,149.41,0
1916,86026,16.5,0
1917,86027,98.55,0
1918,86028,120.92,0
1919,86029,1295.0,0
1920,86030,57.33,0
1921,86031,1173.02,0
1922,86032,1604.95,0
1923,86033,952.45,0
1924,86034,1135.55,0
1925,86035,47.96,0
1926,86036,96.26,0
1927,86037,664.0,0
1928,86038,772.71,0
1929,86039,71.64,0
1930,86040,44.95,0
1931,86041,27.0,0
1932,86042,496.0,0
1933,86043,16.68,0
1934,86044,235.83,0
1935,86045,138.0,0
1936,86046,603.5,0
1937,86047,186.5,0
1938,86048,718.1,0
1939,86049,525.0,0
1940,86050,39.99,0
1941,86051,245.0,0
1942,86052,229.95,0
1943,86053,91.0,0
1944,86054,6.15,0
1945,86055,957.61,0
1946,86056,70.91,0
1947,86057,68.5,0
1948,86058,103.0,0
1949,86059,166.8,0
1950,86060,88.88,0
1951,86061,195.0,0
1952,86062,150.0,0
1953,86063,59.42,0
1954,86064,16.5,0
1955,86065,311.85,0
1956,86066,237.33,0
1957,86067,268.3,0
1958,86068,76.0,0
1959,86069,270.58,0
1960,86070,164.0,0
1961,86071,150.0,0
1962,86072,139.0,0
1963,86073,191.94,0
1964,86074,25.0,0
1965,86075,191.8,0
1966,86076,190.35,0
1967,86077,266.64,0
1968,86078,156.5,0
1969,86079,89.95,0
1970,86080,139.0,0
1971,86081,1448.0,0
1972,86082,36.22,0
1973,86083,126.17,0
1974,86084,2278.0,0
1975,86085,150.0,0
1976,86086,661.0,0
1977,86087,159.92,0
1978,86088,62.66,0
1979,86089,123.0,0
1980,86090,345.75,0
1981,86091,12.69,0
1982,86092,110.0,0
1983,86093,1269.85,0
1984,86094,171.32,0
1985,86095,223.56,0
1986,86096,39.7,0
1987,86097,195.0,0
1988,86098,2094.4,0
1989,86099,222.0,0
1990,86100,165.38,0
1991,86101,303.27,0
1992,86102,1302.0,0
1993,86103,100.0,0
1994,86104,676.0,0
1995,86105,65.94,0
1996,86106,159.0,0
1997,86107,4.49,0
1998,86108,987.9,0
1999,86109,147.6,0
2000,86110,159.95,0
2001,86111,98.0,0
2002,86112,60.58,0
2003,86113,80.0,0
2004,86114,72.6,0
2005,86115,60.22,0
2006,86116,40.75,0
2007,86117,52.51,0
2008,86118,61.44,0
2009,86119,35.56,0
2010,86120,40.46,0
2011,86121,2070.0,0
2012,86122,169.0,0
2013,86123,656.0,0
2014,86124,11.04,0
2015,86125,21.83,0
2016,86126,186.0,0
2017,86127,977.28,0
2018,86128,99.99,0
2019,86129,8.75,0
2020,86130,236.95,0
2021,86131,36.0,0
2022,86132,261.41,0
2023,86133,62.28,0
2024,86134,119.99,0
2025,86135,3.89,0
2026,86136,250.0,0
2027,86137,265.32,0
2028,86138,7.64,0
2029,86139,263.11,0
2030,86140,16.5,0
2031,86141,68.0,0
2032,86142,522.37,0
2033,86143,61.44,0
2034,86144,330.0,0
2035,86145,25.3,0
2036,86146,212.77,0
2037,86147,520.0,0
2038,86148,400.8,0
2039,86149,393.01,0
2040,86150,457.33,0
2041,86151,1290.0,0
2042,86152,155.0,0
2043,86153,110.4,0
2044,86154,145.0,0
2045,86155,145.32,0
2046,86156,150.0,0
2047,86157,5.0,0
2048,86158,143.5,0
2049,86159,39.3,0
2050,86160,149.45,0
2051,86161,56.9,0
2052,86162,50.63,0
2053,86163,158.0,0
2054,86164,520.0,0
2055,86165,906.0,0
2056,86166,290.0,0
2057,86167,82.05,0
2058,86168,1313.41,0
2059,86169,287.28,0
2060,86170,955.77,0
2061,86171,60.48,0
2062,86172,643.2,0
2063,86173,586.42,0
2064,86174,214.69,0
2065,86175,806.0,0
2066,86176,270.2,0
2067,86177,126.3,0
2068,86178,221.16,0
2069,86179,150.0,0
2070,86180,100.0,0
2071,86181,16.49,0
2072,86182,24.99,0
2073,86183,1575.16,0
2074,86184,237.6,0
2075,86185,5.18,0
2076,86186,277.82,0
2077,86187,16.68,0
2078,86188,16.5,0
2079,86189,648.45,0
2080,86190,18.56,0
2081,86191,2498.99,0
2082,86192,540.0,0
2083,86193,28.0,0
2084,86194,165.39,0
2085,86195,44.28,0
2086,86196,19.95,0
2087,86197,29.99,0
2088,86198,8.75,0
2089,86199,719.7,0
2090,86200,585.0,0
2091,86201,1411.0,0
2092,86202,184.41,0
2093,86203,178.36,0
2094,86204,1495.0,0
2095,86205,400.0,0
2096,86206,43.57,0
2097,86207,57.78,0
2098,86208,173.42,0
2099,86209,369.99,0
2100,86210,270.57,0
2101,86211,2088.76,0
2102,86212,849.32,0
2103,86213,16.5,0
2104,86214,1594.96,0
2105,86215,1508.46,0
2106,86216,350.0,0
2107,86217,15.4,0
2108,86218,5.4,0
2109,86219,200.78,0
2110,86220,121.51,0
2111,86221,52.68,0
2112,86222,137.6,0
2113,86223,110.1,0
2114,86224,56.0,0
2115,86225,209.0,0
2116,86226,200.65,0
2117,86227,57.75,0
2118,86228,57.56,0
2119,86229,31.4,0
2120,86230,769.6,0
2121,86231,730.0,0
2122,86232,135.0,0
2123,86233,11413.0,0
2124,86234,1429.01,0
2125,86235,15.92,0
2126,86236,81.91,0
2127,86237,305.68,0
2128,86238,2363.76,0
2129,86239,99.95,0
2130,86240,91.41,0
2131,86241,278.08,0
2132,86242,16.68,0
2133,86243,82.58,0
2134,86244,263.97,0
2135,86245,849.0,0
2136,86246,21.9,0
2137,86247,173.82,0
2138,86248,199.0,0
2139,86249,29.99,0
2140,86250,420.77,0
2141,86251,226.3,0
2142,86252,529.66,0
2143,86253,34.26,0
2144,86254,97.95,0
2145,86255,99.0,0
2146,86256,487.0,0
2147,86257,163.0,0
2148,86258,850.0,0
2149,86259,350.62,0
2150,86260,100.0,0
2151,86261,4.49,0
2152,86262,4.22,0
2153,86263,200.0,0
2154,86264,16.68,0
2155,86265,132.36,0
2156,86266,5.82,0
2157,86267,76.9,0
2158,86268,312.4,0
2159,86269,59.98,0
2160,86270,653.0,0
2161,86271,29.0,0
2162,86272,774.0,0
2163,86273,31.91,0
2164,86274,264.38,0
2165,86275,695.0,0
2166,86276,13.99,0
2167,86277,439.51,0
2168,86278,290.78,0
2169,86279,16.24,0
2170,86280,147.63,0
2171,86281,118.99,0
2172,86282,15.11,0
2173,86283,1236.59,0
2174,86284,110.0,0
2175,86285,114.79,0
2176,86286,56.18,0
2177,86287,1193.5,0
2178,86288,199.96,0
2179,86289,120.15,0
2180,86290,412.34,0
2181,86291,189.35,0
2182,86292,545.22,0
2183,86293,47.34,0
2184,86294,62.9,0
2185,86295,1225.0,0
2186,86296,61.44,0
2187,86297,27.85,0
2188,86298,781.93,0
2189,86299,40.0,0
2190,86300,22.45,0
2191,86301,131.82,0
2192,86302,2090.79,0
2193,86303,815.5,0
2194,86304,64.0,0
2195,86305,53.8,0
2196,86306,45.82,0
2197,86307,144.9,0
2198,86308,195.0,0
2199,86309,4.86,0
2200,86310,695.0,0
2201,86311,16.5,0
2202,86312,1320.42,0
2203,86313,846.9,0
2204,86314,15.6,0
2205,86315,411.75,0
2206,86316,445.0,0
2207,86317,567.0,0
2208,86318,427.87,0
2209,86319,195.0,0
2210,86320,737.05,0
2211,86321,290.0,0
2212,86322,83.9,0
2213,86323,149.0,0
2214,86324,2342.0,0
2215,86325,92.9,0
2216,86326,110.4,0
2217,86327,1938.89,0
2218,86328,6.16,0
2219,86329,154.0,0
2220,86330,23.68,0
2221,86331,456.15,0
2222,86332,143.52,0
2223,86333,614.88,0
2224,86334,1708.88,0
2225,86335,874.09,0
2226,86336,372.22,0
2227,86337,1020.83,0
2228,86338,110.4,0
2229,86339,256.8,0
2230,86340,35.0,0
2231,86341,294.58,0
2232,86342,49.6,0
2233,86343,91.74,0
2234,86344,123.87,0
2235,86345,47.28,0
2236,86346,99.99,0
2237,86347,150.0,0
2238,86348,102.28,0
2239,86349,110.4,0
2240,86350,610.96,0
2241,86351,48.46,0
2242,86352,18.36,0
2243,86353,97.5,0
2244,86354,2.14,0
2245,86355,533.5,0
2246,86356,445.59,0
2247,86357,1892.6,0
2248,86358,379.57,0
2249,86359,573.48,0
2250,86360,911.5,0
2251,86361,14.12,0
2252,86362,2507.5,0
2253,86363,414.12,0
2254,86364,24.6,0
2255,86365,19.98,0
2256,86366,666.0,0
2257,86367,1524.0,0
2258,86368,34.87,0
2259,86369,1871.82,0
2260,86370,66.2,0
2261,86371,348.94,0
2262,86372,908.0,0
2263,86373,216.14,0
2264,86374,254.47,0
2265,86375,699.99,0
2266,86376,500.0,0
2267,86377,199.34,0
2268,86378,60.0,0
2269,86379,124.95,0
2270,86380,468.76,0
2271,86381,440.01,0
2272,86382,200.44,0
2273,86383,467.99,0
2274,86384,89.0,0
2275,86385,4.3,0
2276,86386,260.76,0
2277,86387,1908.95,0
2278,86388,115.25,0
2279,86389,67.81,0
2280,86390,539.16,0
2281,86391,593.58,0
2282,86392,2.51,0
2283,86393,390.8,0
2284,86394,1643.0,0
2285,86395,8.31,0
2286,86396,342.95,0
2287,86397,30.0,0
2288,86398,387.84,0
2289,86399,1469.58,0
2290,86400,36.28,0
2291,86401,791.78,0
2292,86402,47.97,0
2293,86403,395.0,0
2294,86404,400.0,0
2295,86405,217.49,0
2296,86406,648.89,0
2297,86407,3.62,0
2298,86408,121.64,0
2299,86409,63.3,0
2300,86410,305.0,0
2301,86411,461.64,0
2302,86412,43.0,0
2303,86413,464.44,0
2304,86414,22.4,0
2305,86415,321.1,0
2306,86416,125.0,0
2307,86417,245.0,0
2308,86418,160.66,0
2309,86419,456.0,0
2310,86420,813.89,0
2311,86421,782.95,0
2312,86422,31.05,0
2313,86423,20.5,0
2314,86424,3.62,0
2315,86425,1771.16,0
2316,86426,32.98,0
2317,86427,50.0,0
2318,86428,20.25,0
2319,86429,303.6,0
2320,86430,175.0,0
2321,86431,246.65,0
2322,86432,394.0,0
2323,86433,752.18,0
2324,86434,317.87,0
2325,86435,443.89,0
2326,86436,180.29,0
2327,86437,568.49,0
2328,86438,595.0,0
2329,86439,34.95,0
2330,86440,1789.24,0
2331,86441,402.0,0
2332,86442,112.49,0
2333,86443,372.0,0
2334,86444,7.4,0
2335,86445,28.0,0
2336,86446,60.0,0
2337,86447,100.0,0
2338,86448,649.5,0
2339,86449,49.43,0
2340,86450,108.47,0
2341,86451,585.9,0
2342,86452,342.51,0
2343,86453,211.9,0
2344,86454,81.56,0
2345,86455,39.9,0
2346,86456,168.83,0
2347,86457,39.15,0
2348,86458,149.0,0
2349,86459,814.11,0
2350,86460,325.0,0
2351,86461,227.2,0
2352,86462,700.0,0
2353,86463,7.63,0
2354,86464,137.32,0
2355,86465,29.34,0
2356,86466,10.0,0
2357,86467,320.0,0
2358,86468,162.82,0
2359,86469,424.0,0
2360,86470,1222.0,0
2361,86471,164.65,0
2362,86472,165.0,0
2363,86473,105.0,0
2364,86474,6281.51,0
2365,86475,527.14,0
2366,86476,362.0,0
2367,86477,259.08,0
2368,86478,43.4,0
2369,86479,99.0,0
2370,86480,17.2,0
2371,86481,189.95,0
2372,86482,11.19,0
2373,86483,150.0,0
2374,86484,1859.35,0
2375,86485,129.06,0
2376,86486,175.0,0
2377,86487,2130.61,0
2378,86488,200.44,0
2379,86489,18.72,0
2380,86490,295.34,0
2381,86491,156.11,0
2382,86492,1861.0,0
2383,86493,209.97,0
2384,86494,1125.0,0
2385,86495,184.73,0
2386,86496,151.96,0
2387,86497,335.0,0
2388,86498,542.0,0
2389,86499,350.0,0
2390,86500,25.8,0
2391,86501,868.08,0
2392,86502,200.0,0
