,cardnum_amount_sum_3,cardnum_amount_week_diff_sum_3,cardnum_amount_week_diff_sum_1,merchantnum_amount_week_diff_sum_3,cardnum_merchantnum_30,cardnum_amount_month_diff_max_3,merchantnum_amount_sum_3,cardnum_amount_month_diff_sum_3,merchantnum_amount_sum_7,cardnum_amount_sum_7,merchantnum_amount_max_3,merchantnum_amount_week_diff_sum_1,cardnum_amount_week_diff_max_3,merchantnum_amount_week_diff_max_3,cardnum_amount_max_3,merchantnum_amount_month_diff_max_3,merchantnum_amount_month_diff_sum_3,cardnum_zip_30,cardnum_merchantnum_15,merchantnum_amount_week_diff_max_1,Fraud
100,2561.83,1407.2621250404925,1407.2621250404925,1694.9480833603284,5,1785.1738133424328,2464.66,1267.9714400272992,2464.66,2561.83,2216.46,1694.9480833603284,1831.6040416801638,1831.6040416801638,2216.46,1785.1738133424328,1602.087626684866,4,3,1831.6040416801638,0
101,24.0,-360.8559583198359,-360.8559583198359,-360.8559583198359,2,-407.28618665756693,24.0,-407.28618665756693,1400.02,24.0,24.0,-360.8559583198359,-360.8559583198359,-360.8559583198359,24.0,-407.28618665756693,-407.28618665756693,2,1,-360.8559583198359,0
102,283.43,-480.8442951017849,-345.4959583198359,-345.4959583198359,11,-235.45575523922489,39.36,-627.3819418967919,39.36,283.43,39.36,-345.4959583198359,-135.348336781949,-345.4959583198359,244.07,-391.9261866575669,-391.9261866575669,13,7,-345.4959583198359,0
103,65.98,-318.8759583198359,-318.8759583198359,-318.8759583198359,4,-365.3061866575669,65.98,-365.3061866575669,65.98,343.42,65.98,-318.8759583198359,-318.8759583198359,-318.8759583198359,65.98,-365.3061866575669,-365.3061866575669,4,3,-318.8759583198359,0
104,408.05,23.194041680164105,23.194041680164105,23.194041680164105,6,-23.236186657566925,408.05,-23.236186657566925,408.05,833.44,408.05,23.194041680164105,23.194041680164105,23.194041680164105,408.05,-23.236186657566925,-23.236186657566925,6,5,23.194041680164105,0
105,14.82,-370.0359583198359,-370.0359583198359,-370.0359583198359,3,-416.46618665756694,14.82,-416.46618665756694,14.82,780.4200000000002,14.82,-370.0359583198359,-370.0359583198359,-370.0359583198359,14.82,-416.46618665756694,-416.46618665756694,3,3,-370.0359583198359,0
106,10765.14,10000.865704898211,-289.3559583198359,-289.3559583198359,4,10190.114244760774,95.5,9854.328058103209,95.5,11499.63,95.5,-289.3559583198359,10290.22166321805,-289.3559583198359,10669.64,-335.78618665756693,-335.78618665756693,4,4,-289.3559583198359,0
107,213.12,-171.7359583198359,-171.7359583198359,-171.7359583198359,8,-218.1661866575669,213.12,-218.1661866575669,213.12,213.12,213.12,-171.7359583198359,-171.7359583198359,-171.7359583198359,213.12,-218.1661866575669,-218.1661866575669,7,5,-171.7359583198359,0
108,947.0,177.2880833603282,177.2880833603282,262.1440416801641,4,215.7138133424331,647.0,84.42762668486614,647.0,1639.0,647.0,262.1440416801641,262.1440416801641,262.1440416801641,647.0,215.7138133424331,215.7138133424331,4,3,262.1440416801641,0
109,58.96,-325.89595831983587,-325.89595831983587,-325.89595831983587,7,-372.3261866575669,58.96,-372.3261866575669,58.96,58.96,58.96,-325.89595831983587,-325.89595831983587,-325.89595831983587,58.96,-372.3261866575669,-372.3261866575669,7,5,-325.89595831983587,0
110,140.0,-244.85595831983588,-244.85595831983588,-244.85595831983588,18,-291.28618665756693,140.0,-291.28618665756693,140.0,1159.88,140.0,-244.85595831983588,-244.85595831983588,-244.85595831983588,140.0,-291.28618665756693,-291.28618665756693,16,5,-244.85595831983588,0
111,110.0,-274.8559583198359,-274.8559583198359,-274.8559583198359,5,-321.28618665756693,110.0,-321.28618665756693,110.0,140.0,110.0,-274.8559583198359,-274.8559583198359,-274.8559583198359,110.0,-321.28618665756693,-321.28618665756693,4,3,-274.8559583198359,0
112,1294.0,-245.42383327934368,-245.42383327934368,-366.8559583198359,34,708.713813342433,18.0,-431.1447466302678,18.0,23445.88,18.0,-366.8559583198359,755.144041680164,-366.8559583198359,1140.0,-413.28618665756693,-413.28618665756693,30,17,-366.8559583198359,0
113,30.95,-353.9059583198359,-353.9059583198359,-353.9059583198359,2,-400.3361866575669,30.95,-400.3361866575669,275.95,218.39,30.95,-353.9059583198359,-353.9059583198359,-353.9059583198359,30.95,-400.3361866575669,-400.3361866575669,1,2,-353.9059583198359,0
114,459.95,75.09404168016408,75.09404168016408,75.09404168016408,1,28.663813342433055,459.95,28.663813342433055,459.95,924.85,459.95,75.09404168016408,75.09404168016408,75.09404168016408,459.95,28.663813342433055,28.663813342433055,3,1,75.09404168016408,0
115,125.38,-644.3319166396718,-644.3319166396718,-266.77595831983587,19,-313.20618665756695,118.08,-737.1923733151339,118.08,213.28,118.08,-266.77595831983587,-266.77595831983587,-266.77595831983587,118.08,-313.20618665756695,-313.20618665756695,18,9,-266.77595831983587,0
116,1116.91,347.1980833603282,347.1980833603282,647.0540416801641,6,600.6238133424331,1031.91,254.33762668486614,1201.0600000000004,1116.91,1031.91,647.0540416801641,647.0540416801641,647.0540416801641,1031.91,600.6238133424331,600.6238133424331,6,3,647.0540416801641,0
117,998.41,-156.15787495950775,-156.15787495950775,-156.15787495950775,9,285.11381334243305,998.41,-295.4485599727008,998.41,2173.56,716.4,-156.15787495950775,331.54404168016407,331.54404168016407,716.4,285.11381334243305,-295.4485599727008,8,6,331.54404168016407,0
118,1291.12,526.845704898215,-146.6059583198359,-997.1797915991797,2,573.3442447607748,927.1,380.308058103208,927.1,1291.12,287.0,-997.1797915991797,673.451663218051,-97.8559583198359,1052.87,-144.2861866575669,-1229.3309332878348,2,2,-97.8559583198359,0
119,124.5,-260.3559583198359,-260.3559583198359,-188.2119166396718,5,-306.78618665756693,581.5,-306.78618665756693,2665.16,124.5,457.0,-188.2119166396718,-260.3559583198359,72.1440416801641,124.5,25.71381334243307,-281.07237331513386,5,1,72.1440416801641,0
120,160.95,-608.7619166396719,-608.7619166396719,-289.88595831983594,5,-336.31618665756696,94.97,-701.6223733151338,94.97,438.39,94.97,-289.88595831983594,-289.88595831983594,-289.88595831983594,94.97,-336.31618665756696,-336.31618665756696,4,4,-289.88595831983594,0
121,195.49,-189.3659583198359,-189.3659583198359,-189.3659583198359,7,-235.79618665756686,195.49,-235.79618665756686,195.49,315.4600000000001,195.49,-189.3659583198359,-189.3659583198359,-189.3659583198359,195.49,-235.79618665756686,-235.79618665756686,7,5,-189.3659583198359,0
122,1696.0,1311.144041680164,1311.144041680164,1311.144041680164,1,1264.713813342433,1696.0,1264.713813342433,1696.0,1696.0,1696.0,1311.144041680164,1311.144041680164,1311.144041680164,1696.0,1264.713813342433,1264.713813342433,2,1,1311.144041680164,0
123,9.32,-1145.2478749595075,-1145.2478749595075,-383.39595831983587,9,-424.8861866575669,1.46,-1284.5385599727008,326.89,312.1099999999999,1.46,-383.39595831983587,-378.455958319836,-383.39595831983587,6.4,-429.8261866575669,-429.8261866575669,8,7,-383.39595831983587,0
124,305.0,-464.71191663967176,-464.71191663967176,-329.8559583198359,10,-181.2861866575669,55.0,-557.5723733151339,55.0,464.75,55.0,-329.8559583198359,-134.8559583198359,-329.8559583198359,250.0,-376.28618665756693,-376.28618665756693,8,6,-329.8559583198359,0
125,15.0,-369.8559583198359,-369.8559583198359,-1109.5678749595077,5,-416.28618665756693,45.0,-416.28618665756693,60.0,90.0,15.0,-1109.5678749595077,-369.8559583198359,-369.8559583198359,15.0,-416.28618665756693,-1248.8585599727007,4,4,-369.8559583198359,0
126,123.15,-261.7059583198359,-261.7059583198359,-261.7059583198359,0,-308.1361866575669,123.15,-308.1361866575669,123.15,123.15,123.15,-261.7059583198359,-261.7059583198359,-261.7059583198359,123.15,-308.1361866575669,-308.1361866575669,1,0,-261.7059583198359,0
127,250.0,-134.8559583198359,-134.8559583198359,-134.8559583198359,4,-181.2861866575669,250.0,-181.2861866575669,250.0,250.0,250.0,-134.8559583198359,-134.8559583198359,-134.8559583198359,250.0,-181.2861866575669,-181.2861866575669,4,1,-134.8559583198359,0
128,65.98,-318.8759583198359,-318.8759583198359,-318.8759583198359,1,-365.3061866575669,65.98,-365.3061866575669,65.98,65.98,65.98,-318.8759583198359,-318.8759583198359,-318.8759583198359,65.98,-365.3061866575669,-365.3061866575669,1,1,-318.8759583198359,0
129,517.6,132.74404168016412,132.74404168016412,132.74404168016412,10,86.3138133424331,517.6,86.3138133424331,1178.86,3335.42,517.6,132.74404168016412,132.74404168016412,132.74404168016412,517.6,86.3138133424331,86.3138133424331,10,8,132.74404168016412,0
130,1643.06,878.785704898215,510.1440416801641,510.1440416801641,7,463.71381334243307,895.0,732.2480581032081,1790.0,3378.06,895.0,510.1440416801641,510.1440416801641,510.1440416801641,895.0,463.71381334243307,463.71381334243307,6,4,510.1440416801641,0
131,1580.0,-729.1357499190157,-729.1357499190157,-729.1357499190157,4,-81.28618665756694,1580.0,-1007.7171199454016,1580.0,4175.0,350.0,-729.1357499190157,-34.855958319835906,-34.855958319835906,350.0,-81.28618665756694,-1007.7171199454016,3,3,-34.855958319835906,0
132,1162.0,777.144041680164,777.144041680164,777.144041680164,5,730.713813342433,1162.0,730.713813342433,1162.0,1398.06,1162.0,777.144041680164,777.144041680164,777.144041680164,1162.0,730.713813342433,730.713813342433,6,5,777.144041680164,0
133,103.36,-281.4959583198359,-281.4959583198359,-281.4959583198359,4,-327.92618665756686,103.36,-327.92618665756686,245.62,337.36,103.36,-281.4959583198359,-281.4959583198359,-281.4959583198359,103.36,-327.92618665756686,-327.92618665756686,2,4,-281.4959583198359,0
134,35.94,-348.9159583198359,-348.9159583198359,-481.5342951017849,2,-395.34618665756693,282.74,-395.34618665756693,1385.82,35.94,246.8,-348.9159583198359,-348.9159583198359,-132.61833678194898,35.94,-232.7257552392249,-628.0719418967917,2,1,-348.9159583198359,0
135,74.25,-310.6059583198359,-310.6059583198359,-310.6059583198359,5,-357.03618665756693,74.25,-357.03618665756693,74.25,412.21,74.25,-310.6059583198359,-310.6059583198359,-310.6059583198359,74.25,-357.03618665756693,-357.03618665756693,6,3,-310.6059583198359,0
136,560.0,175.14404168016412,175.14404168016412,175.14404168016412,8,128.71381334243307,560.0,128.71381334243307,560.0,3339.22,560.0,175.14404168016412,175.14404168016412,175.14404168016412,560.0,128.71381334243307,128.71381334243307,8,4,175.14404168016412,0
137,741.75,356.8940416801641,356.8940416801641,356.8940416801641,1,310.46381334243307,741.75,310.46381334243307,741.75,741.75,741.75,356.8940416801641,356.8940416801641,356.8940416801641,741.75,310.46381334243307,310.46381334243307,1,1,356.8940416801641,0
138,710.0,-444.56787495950766,-444.56787495950766,20.144041680164094,11,-26.28618665756693,405.0,-583.8585599727007,405.0,869.75,405.0,20.144041680164094,20.144041680164094,20.144041680164094,405.0,-26.28618665756693,-26.28618665756693,9,7,20.144041680164094,0
139,130.92,-253.9359583198359,-253.9359583198359,-253.9359583198359,6,-300.36618665756686,130.92,-300.36618665756686,336.02,165.92,130.92,-253.9359583198359,-253.9359583198359,-253.9359583198359,130.92,-300.36618665756686,-300.36618665756686,4,2,-253.9359583198359,0
140,75.83,-693.8819166396718,-693.8819166396718,-693.8819166396718,1,-358.4561866575669,75.83,-786.7423733151338,75.83,75.83,72.83,-693.8819166396718,-312.02595831983587,-312.02595831983587,72.83,-358.4561866575669,-786.7423733151338,1,1,-312.02595831983587,0
141,81.19999999999997,-688.5119166396719,-688.5119166396719,-366.455958319836,5,-368.4861866575669,18.4,-781.3723733151338,18.4,402.04,18.4,-366.455958319836,-322.0559583198359,-366.455958319836,62.8,-412.8861866575669,-412.8861866575669,4,4,-366.455958319836,0
142,163.16,-221.69595831983588,-221.69595831983588,-221.69595831983588,5,-268.1261866575669,163.16,-268.1261866575669,163.16,163.16,163.16,-221.69595831983588,-221.69595831983588,-221.69595831983588,163.16,-268.1261866575669,-268.1261866575669,5,5,-221.69595831983588,0
143,199.0,-185.85595831983588,-185.85595831983588,-351.0419166396718,2,-232.2861866575669,418.67,-232.2861866575669,418.67,199.0,219.67,-351.0419166396718,-185.85595831983588,-165.18595831983592,199.0,-211.6161866575669,-443.9023733151339,2,2,-165.18595831983592,0
144,650.0,265.1440416801641,265.1440416801641,265.1440416801641,5,218.7138133424331,650.0,218.7138133424331,1655.0,4519.15,650.0,265.1440416801641,265.1440416801641,265.1440416801641,650.0,218.7138133424331,218.7138133424331,5,5,265.1440416801641,0
145,1362.0,-562.2797915991796,-562.2797915991796,-316.8559583198359,34,708.713813342433,68.0,-794.4309332878348,68.0,23513.88,68.0,-316.8559583198359,755.144041680164,-316.8559583198359,1140.0,-363.28618665756693,-363.28618665756693,30,17,-316.8559583198359,0
146,370.0,-14.855958319835903,-14.855958319835903,-194.7119166396718,21,-61.28618665756693,575.0,-61.28618665756693,2345.0,2917.39,370.0,-194.7119166396718,-14.855958319835903,-14.855958319835903,370.0,-61.28618665756693,-287.5723733151338,22,10,-14.855958319835903,0
147,93.56,-676.1519166396718,-676.1519166396718,-366.9459583198359,37,-355.6361866575669,17.91,-769.0123733151338,17.91,8393.490000000002,17.91,-366.9459583198359,-309.2059583198359,-366.9459583198359,75.65,-413.3761866575669,-413.3761866575669,33,18,-366.9459583198359,0
148,645.5,260.6440416801641,260.6440416801641,260.6440416801641,1,214.2138133424331,645.5,214.2138133424331,645.5,645.5,645.5,260.6440416801641,260.6440416801641,260.6440416801641,645.5,214.2138133424331,214.2138133424331,1,1,260.6440416801641,0
149,9.98,-374.8759583198359,-374.8759583198359,-374.8759583198359,1,-421.3061866575669,9.98,-421.3061866575669,13.97,9.98,9.98,-374.8759583198359,-374.8759583198359,-374.8759583198359,9.98,-421.3061866575669,-421.3061866575669,1,1,-374.8759583198359,0
150,200.0,-184.85595831983588,-184.85595831983588,-184.85595831983588,5,-231.2861866575669,200.0,-231.2861866575669,336.0,415.6,200.0,-184.85595831983588,-184.85595831983588,-184.85595831983588,200.0,-231.2861866575669,-231.2861866575669,5,3,-184.85595831983588,0
151,307.09,-462.6219166396718,-462.6219166396718,-113.70595831983593,3,-160.13618665756698,271.15,-555.4823733151338,271.15,307.09,271.15,-113.70595831983593,-113.70595831983593,-113.70595831983593,271.15,-160.13618665756698,-160.13618665756698,3,2,-113.70595831983593,0
152,240.0,-144.8559583198359,-144.8559583198359,-144.8559583198359,6,-191.2861866575669,240.0,-191.2861866575669,240.0,359.25,240.0,-144.8559583198359,-144.8559583198359,-144.8559583198359,240.0,-191.2861866575669,-191.2861866575669,4,5,-144.8559583198359,0
153,479.6,-290.11191663967185,-290.11191663967185,-280.1059583198359,20,-56.43618665756691,104.75,-382.9723733151337,104.75,6135.71,104.75,-280.1059583198359,-10.005958319835884,-280.1059583198359,374.85,-326.53618665756693,-326.53618665756693,18,16,-280.1059583198359,0
154,34.02,-350.83595831983587,-350.83595831983587,-832.370253421621,6,-397.2661866575669,316.76,-397.2661866575669,1419.84,34.02,246.8,-699.7519166396719,-350.83595831983587,-132.61833678194898,34.02,-232.7257552392249,-1025.3381285543587,5,2,-348.9159583198359,0
155,17.96,-366.89595831983587,-366.89595831983587,-366.89595831983587,11,-413.3261866575669,17.96,-413.3261866575669,17.96,49.96,17.96,-366.89595831983587,-366.89595831983587,-366.89595831983587,17.96,-413.3261866575669,-413.3261866575669,9,5,-366.89595831983587,0
156,548.8,163.94404168016402,163.94404168016402,-219.45191663967185,1,117.51381334243301,550.26,117.51381334243301,875.6899999999998,548.8,548.8,-219.45191663967185,163.94404168016402,163.94404168016402,548.8,117.51381334243301,-312.31237331513387,1,1,163.94404168016402,0
157,44.12,-340.7359583198359,-340.7359583198359,-340.7359583198359,2,-387.1661866575669,44.12,-387.1661866575669,44.12,44.12,44.12,-340.7359583198359,-340.7359583198359,-340.7359583198359,44.12,-387.1661866575669,-387.1661866575669,2,2,-340.7359583198359,0
158,34.25,-350.6059583198359,-350.6059583198359,-350.6059583198359,5,-397.03618665756693,34.25,-397.03618665756693,34.25,58.74,34.25,-350.6059583198359,-350.6059583198359,-350.6059583198359,34.25,-397.03618665756693,-397.03618665756693,4,2,-350.6059583198359,0
159,403.66,18.80404168016412,18.80404168016412,280.94808336032816,7,-27.626186657566905,1050.66,-27.626186657566905,1050.66,1339.05,647.0,280.94808336032816,18.80404168016412,262.1440416801641,403.66,215.7138133424331,188.08762668486614,8,6,262.1440416801641,0
160,79.16,-305.6959583198359,-305.6959583198359,-305.6959583198359,1,-352.1261866575669,79.16,-352.1261866575669,79.16,79.16,79.16,-305.6959583198359,-305.6959583198359,-305.6959583198359,79.16,-352.1261866575669,-352.1261866575669,1,1,-305.6959583198359,0
161,2290.0,1905.1440416801638,1905.1440416801638,1905.1440416801638,5,1858.7138133424328,2290.0,1858.7138133424328,3848.5,2290.0,2290.0,1905.1440416801638,1905.1440416801638,1905.1440416801638,2290.0,1858.7138133424328,1858.7138133424328,4,3,1905.1440416801638,0
162,558.75,173.89404168016412,173.89404168016412,173.89404168016412,7,127.46381334243307,558.75,127.46381334243307,558.75,1828.75,558.75,173.89404168016412,173.89404168016412,173.89404168016412,558.75,127.46381334243307,127.46381334243307,7,5,173.89404168016412,0
163,1607.54,452.9721250404922,452.9721250404922,452.9721250404922,14,568.713813342433,1607.54,313.6814400272991,1607.54,1812.54,1000.0,452.9721250404922,615.144041680164,615.144041680164,1000.0,568.713813342433,313.6814400272991,14,7,615.144041680164,0
164,2181.25,-127.88574991901551,-127.88574991901551,434.3940416801641,35,708.713813342433,819.25,-406.46711994540163,819.25,24333.13,819.25,434.3940416801641,755.144041680164,434.3940416801641,1140.0,387.96381334243307,387.96381334243307,31,18,434.3940416801641,0
165,1175.85,790.9940416801641,790.9940416801641,790.9940416801641,9,744.5638133424328,1175.85,744.5638133424328,1526.1999999999996,1463.14,1175.85,790.9940416801641,790.9940416801641,790.9940416801641,1175.85,744.5638133424328,744.5638133424328,8,6,790.9940416801641,0
166,27.36,-357.4959583198359,-357.4959583198359,-357.4959583198359,0,-403.9261866575669,27.36,-403.9261866575669,27.36,27.36,27.36,-357.4959583198359,-357.4959583198359,-357.4959583198359,27.36,-403.9261866575669,-403.9261866575669,0,0,-357.4959583198359,0
167,267.43,-502.2819166396718,-502.2819166396718,-502.2819166396718,8,-218.1661866575669,267.43,-595.1423733151339,267.43,267.43,213.12,-502.2819166396718,-171.7359583198359,-171.7359583198359,213.12,-218.1661866575669,-595.1423733151339,7,5,-171.7359583198359,0
168,97.75,-287.1059583198359,-287.1059583198359,-287.1059583198359,25,-333.53618665756693,97.75,-333.53618665756693,97.75,1650.16,97.75,-287.1059583198359,-287.1059583198359,-287.1059583198359,97.75,-333.53618665756693,-333.53618665756693,24,10,-287.1059583198359,0
169,45.0,-339.8559583198359,-339.8559583198359,-339.8559583198359,12,-386.28618665756693,45.0,-386.28618665756693,45.0,787.15,45.0,-339.8559583198359,-339.8559583198359,-339.8559583198359,45.0,-386.28618665756693,-386.28618665756693,11,10,-339.8559583198359,0
